Sentence,LenFacScore,Score,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
what had Name looked like picture ?,-34.11710963043361,-238.8197674130353,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram10,-33.97425248757647,-34.11710963043361,TRUE
Name had looked like what picture ?,-33.97425248757647,-237.8197674130353,good,left_branch_island_echo_question,730,syntax,island_effects,trigram10,-33.97425248757647,-34.11710963043361,TRUE
what had Name looked like picture ?,-34.35518643674646,-240.4863050572252,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram2,-34.06947215103217,-34.35518643674646,TRUE
Name had looked like what picture ?,-34.06947215103217,-238.4863050572252,good,left_branch_island_echo_question,730,syntax,island_effects,trigram2,-34.06947215103217,-34.35518643674646,TRUE
what had Name looked like picture ?,-34.24772330932827,-239.7340631652979,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram3,-34.104866166471126,-34.24772330932827,TRUE
Name had looked like what picture ?,-34.104866166471126,-238.7340631652979,good,left_branch_island_echo_question,730,syntax,island_effects,trigram3,-34.104866166471126,-34.24772330932827,TRUE
what had Name looked like picture ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram4,-34.024364073137136,-34.250787287525874,TRUE
Name had looked like what picture ?,-34.024364073137136,-238.17054851195996,good,left_branch_island_echo_question,730,syntax,island_effects,trigram4,-34.024364073137136,-34.250787287525874,TRUE
what had Name looked like picture ?,-34.24772322566758,-239.73406257967304,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram5,-34.10486608281043,-34.24772322566758,TRUE
Name had looked like what picture ?,-34.10486608281043,-238.73406257967304,good,left_branch_island_echo_question,730,syntax,island_effects,trigram5,-34.10486608281043,-34.24772322566758,TRUE
what had Name looked like picture ?,-34.14110693149512,-238.98774852046586,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram6,-33.91468371710639,-34.14110693149512,TRUE
Name had looked like what picture ?,-33.91468371710639,-237.40278601974472,good,left_branch_island_echo_question,730,syntax,island_effects,trigram6,-33.91468371710639,-34.14110693149512,TRUE
what had Name looked like picture ?,-34.285869612028385,-240.0010872841987,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
Name had looked like what picture ?,-34.0001553263141,-238.0010872841987,good,left_branch_island_echo_question,730,syntax,island_effects,trigram7,-34.0001553263141,-34.285869612028385,TRUE
what had Name looked like picture ?,-34.41198385244504,-240.8838869671153,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram8,-34.2691267095879,-34.41198385244504,TRUE
Name had looked like what picture ?,-34.2691267095879,-239.8838869671153,good,left_branch_island_echo_question,730,syntax,island_effects,trigram8,-34.2691267095879,-34.41198385244504,TRUE
what had Name looked like picture ?,-34.21292462368652,-239.49047236580563,bad,left_branch_island_echo_question,730,syntax,island_effects,trigram9,-33.927210337972234,-34.21292462368652,TRUE
Name had looked like what picture ?,-33.927210337972234,-237.49047236580563,good,left_branch_island_echo_question,730,syntax,island_effects,trigram9,-33.927210337972234,-34.21292462368652,TRUE
which did Name talk about lady ?,-34.097196131373494,-238.68037291961446,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram1,-33.58505863127048,-34.097196131373494,TRUE
Name did talk about which lady ?,-33.58505863127048,-235.09541041889332,good,left_branch_island_echo_question,734,syntax,island_effects,trigram1,-33.58505863127048,-34.097196131373494,TRUE
which did Name talk about lady ?,-34.11710963043361,-238.8197674130353,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram10,-33.66426320165614,-34.11710963043361,TRUE
Name did talk about which lady ?,-33.66426320165614,-235.64984241159297,good,left_branch_island_echo_question,734,syntax,island_effects,trigram10,-33.66426320165614,-34.11710963043361,TRUE
which did Name talk about lady ?,-33.98590607950057,-237.90134255650403,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram2,-33.491701562552386,-33.98590607950057,TRUE
Name did talk about which lady ?,-33.491701562552386,-234.4419109378667,good,left_branch_island_echo_question,734,syntax,island_effects,trigram2,-33.491701562552386,-33.98590607950057,TRUE
which did Name talk about lady ?,-34.05887643863007,-238.41213507041053,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram3,-33.56467192168189,-34.05887643863007,TRUE
Name did talk about which lady ?,-33.56467192168189,-234.95270345177323,good,left_branch_island_echo_question,734,syntax,island_effects,trigram3,-33.56467192168189,-34.05887643863007,TRUE
which did Name talk about lady ?,-34.06194041682768,-238.43358291779376,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram4,-33.73023640327234,-34.06194041682768,TRUE
Name did talk about which lady ?,-33.73023640327234,-236.1116548229064,good,left_branch_island_echo_question,734,syntax,island_effects,trigram4,-33.73023640327234,-34.06194041682768,TRUE
which did Name talk about lady ?,-34.05887635496938,-238.41213448478567,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram5,-33.54673885486636,-34.05887635496938,TRUE
Name did talk about which lady ?,-33.54673885486636,-234.82717198406453,good,left_branch_island_echo_question,734,syntax,island_effects,trigram5,-33.54673885486636,-34.05887635496938,TRUE
which did Name talk about lady ?,-34.03582613232852,-238.25078292629965,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram6,-33.63477542917744,-34.03582613232852,TRUE
Name did talk about which lady ?,-33.63477542917744,-235.44342800424207,good,left_branch_island_echo_question,734,syntax,island_effects,trigram6,-33.63477542917744,-34.03582613232852,TRUE
which did Name talk about lady ?,-34.14301246917124,-239.0010872841987,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram7,-33.66845131275876,-34.14301246917124,TRUE
Name did talk about which lady ?,-33.66845131275876,-235.67915918931135,good,left_branch_island_echo_question,734,syntax,island_effects,trigram7,-33.66845131275876,-34.14301246917124,TRUE
which did Name talk about lady ?,-34.04270349519916,-238.29892446639414,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram8,-33.64165279204808,-34.04270349519916,TRUE
Name did talk about which lady ?,-33.64165279204808,-235.49156954433656,good,left_branch_island_echo_question,734,syntax,island_effects,trigram8,-33.64165279204808,-34.04270349519916,TRUE
which did Name talk about lady ?,-34.21292462368652,-239.49047236580563,bad,left_branch_island_echo_question,734,syntax,island_effects,trigram9,-33.738363467274034,-34.21292462368652,TRUE
Name did talk about which lady ?,-33.738363467274034,-236.16854427091826,good,left_branch_island_echo_question,734,syntax,island_effects,trigram9,-33.738363467274034,-34.21292462368652,TRUE
what is Name listening to lady ?,-32.81719585536377,-229.7203709875464,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram1,-33.17915830927319,-32.81719585536377,FALSE
Name is listening to what lady ?,-33.17915830927319,-232.25410816491234,good,left_branch_island_echo_question,830,syntax,island_effects,trigram1,-33.17915830927319,-32.81719585536377,FALSE
what is Name listening to lady ?,-32.60497213033059,-228.23480491231413,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram10,-33.36740569994167,-32.60497213033059,FALSE
Name is listening to what lady ?,-33.36740569994167,-233.5718398995917,good,left_branch_island_echo_question,830,syntax,island_effects,trigram10,-33.36740569994167,-32.60497213033059,FALSE
what is Name listening to lady ?,-32.434322235786944,-227.0402556505086,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram2,-33.05396865720672,-32.434322235786944,FALSE
Name is listening to what lady ?,-33.05396865720672,-231.37778060044704,good,left_branch_island_echo_question,830,syntax,island_effects,trigram2,-33.05396865720672,-32.434322235786944,FALSE
what is Name listening to lady ?,-32.49597449618065,-227.47182147326455,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram3,-33.26536374553327,-32.49597449618065,FALSE
Name is listening to what lady ?,-33.26536374553327,-232.8575462187329,good,left_branch_island_echo_question,830,syntax,island_effects,trigram3,-33.26536374553327,-32.49597449618065,FALSE
what is Name listening to lady ?,-32.62547149747037,-228.3783004822926,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram4,-33.13916447130807,-32.62547149747037,FALSE
Name is listening to what lady ?,-33.13916447130807,-231.9741512991565,good,left_branch_island_echo_question,830,syntax,island_effects,trigram4,-33.13916447130807,-32.62547149747037,FALSE
what is Name listening to lady ?,-32.50996916305312,-227.56978414137185,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram5,-33.288545294572415,-32.50996916305312,FALSE
Name is listening to what lady ?,-33.288545294572415,-233.01981706200692,good,left_branch_island_echo_question,830,syntax,island_effects,trigram5,-33.288545294572415,-32.50996916305312,FALSE
what is Name listening to lady ?,-32.59742923547346,-228.18200464831423,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram6,-33.14326505897944,-32.59742923547346,FALSE
Name is listening to what lady ?,-33.14326505897944,-232.00285541285606,good,left_branch_island_echo_question,830,syntax,island_effects,trigram6,-33.14326505897944,-32.59742923547346,FALSE
what is Name listening to lady ?,-32.64020729019364,-228.48145103135548,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram7,-33.25594770265282,-32.64020729019364,FALSE
Name is listening to what lady ?,-33.25594770265282,-232.79163391856974,good,left_branch_island_echo_question,830,syntax,island_effects,trigram7,-33.25594770265282,-32.64020729019364,FALSE
what is Name listening to lady ?,-32.44691049015392,-227.12837343107745,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram8,-33.129515291945054,-32.44691049015392,FALSE
Name is listening to what lady ?,-33.129515291945054,-231.9066070436154,good,left_branch_island_echo_question,830,syntax,island_effects,trigram8,-33.129515291945054,-32.44691049015392,FALSE
what is Name listening to lady ?,-32.82032564517373,-229.74227951621614,bad,left_branch_island_echo_question,830,syntax,island_effects,trigram9,-33.44259356328955,-32.82032564517373,FALSE
Name is listening to what lady ?,-33.44259356328955,-234.09815494302686,good,left_branch_island_echo_question,830,syntax,island_effects,trigram9,-33.44259356328955,-32.82032564517373,FALSE
which had Name sounded like children ?,-34.0136300598419,-238.09541041889332,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram1,-33.78720684545317,-34.0136300598419,TRUE
Name had sounded like which children ?,-33.78720684545317,-236.5104479181722,good,left_branch_island_echo_question,837,syntax,island_effects,trigram1,-33.78720684545317,-34.0136300598419,TRUE
which had Name sounded like children ?,-34.03354355890202,-238.23480491231413,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram10,-33.89068641604488,-34.03354355890202,TRUE
Name had sounded like which children ?,-33.89068641604488,-237.23480491231413,good,left_branch_island_echo_question,837,syntax,island_effects,trigram10,-33.89068641604488,-34.03354355890202,TRUE
which had Name sounded like children ?,-33.98590607950057,-237.90134255650403,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram2,-33.70019179378629,-33.98590607950057,TRUE
Name had sounded like which children ?,-33.70019179378629,-235.90134255650403,good,left_branch_island_echo_question,837,syntax,island_effects,trigram2,-33.70019179378629,-33.98590607950057,TRUE
which had Name sounded like children ?,-34.021300094939534,-238.14910066457674,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram3,-33.87844295208239,-34.021300094939534,TRUE
Name had sounded like which children ?,-33.87844295208239,-237.14910066457674,good,left_branch_island_echo_question,837,syntax,island_effects,trigram3,-33.87844295208239,-34.021300094939534,TRUE
which had Name sounded like children ?,-34.06194041682768,-238.43358291779376,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram4,-33.83551720243894,-34.06194041682768,TRUE
Name had sounded like which children ?,-33.83551720243894,-236.84862041707262,good,left_branch_island_echo_question,837,syntax,island_effects,trigram4,-33.83551720243894,-34.06194041682768,TRUE
which had Name sounded like children ?,-34.02130001127884,-238.14910007895188,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram5,-33.87844286842169,-34.02130001127884,TRUE
Name had sounded like which children ?,-33.87844286842169,-237.14910007895188,good,left_branch_island_echo_question,837,syntax,island_effects,trigram5,-33.87844286842169,-34.02130001127884,TRUE
which had Name sounded like children ?,-33.96647944273277,-237.7653560991294,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram6,-33.74005622834404,-33.96647944273277,TRUE
Name had sounded like which children ?,-33.74005622834404,-236.18039359840827,good,left_branch_island_echo_question,837,syntax,island_effects,trigram6,-33.74005622834404,-33.96647944273277,TRUE
which had Name sounded like children ?,-34.0001553263141,-238.0010872841987,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram7,-33.714441040599816,-34.0001553263141,TRUE
Name had sounded like which children ?,-33.714441040599816,-236.0010872841987,good,left_branch_island_echo_question,837,syntax,island_effects,trigram7,-33.714441040599816,-34.0001553263141,TRUE
which had Name sounded like children ?,-34.010933149293955,-238.0765320450577,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram8,-33.868076006436816,-34.010933149293955,TRUE
Name had sounded like which children ?,-33.868076006436816,-237.0765320450577,good,left_branch_island_echo_question,837,syntax,island_effects,trigram8,-33.868076006436816,-34.010933149293955,TRUE
which had Name sounded like children ?,-34.15363355236097,-239.0754348665268,bad,left_branch_island_echo_question,837,syntax,island_effects,trigram9,-33.86791926664669,-34.15363355236097,TRUE
Name had sounded like which children ?,-33.86791926664669,-237.0754348665268,good,left_branch_island_echo_question,837,syntax,island_effects,trigram9,-33.86791926664669,-34.15363355236097,TRUE
Name does take what deer ?,-33.829255734606555,-202.97553440763932,good,left_branch_island_echo_question,84,syntax,island_effects,trigram1,-33.829255734606555,-32.60329047681429,FALSE
what does Name take deer ?,-32.60329047681429,-195.6197428608857,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram1,-33.829255734606555,-32.60329047681429,FALSE
Name does take what deer ?,-33.97199683269437,-203.83198099616624,good,left_branch_island_echo_question,84,syntax,island_effects,trigram10,-33.97199683269437,-32.53377072934777,FALSE
what does Name take deer ?,-32.53377072934777,-195.20262437608665,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram10,-33.97199683269437,-32.53377072934777,FALSE
Name does take what deer ?,-33.688519770079786,-202.13111862047873,good,left_branch_island_echo_question,84,syntax,island_effects,trigram2,-33.688519770079786,-32.62529004223458,FALSE
what does Name take deer ?,-32.62529004223458,-195.7517402534075,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram2,-33.688519770079786,-32.62529004223458,FALSE
Name does take what deer ?,-33.72391378551875,-202.34348271311248,good,left_branch_island_echo_question,84,syntax,island_effects,trigram3,-33.72391378551875,-32.613617435890085,FALSE
what does Name take deer ?,-32.613617435890085,-195.6817046153405,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram3,-33.72391378551875,-32.613617435890085,FALSE
Name does take what deer ?,-33.66159152658656,-201.96954915951937,good,left_branch_island_echo_question,84,syntax,island_effects,trigram4,-33.66159152658656,-32.59908495469541,FALSE
what does Name take deer ?,-32.59908495469541,-195.59450972817245,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram4,-33.66159152658656,-32.59908495469541,FALSE
Name does take what deer ?,-33.79308661840452,-202.75851971042715,good,left_branch_island_echo_question,84,syntax,island_effects,trigram5,-33.79308661840452,-32.56977828459042,FALSE
what does Name take deer ?,-32.56977828459042,-195.41866970754253,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram5,-33.79308661840452,-32.56977828459042,FALSE
Name does take what deer ?,-33.81387546340263,-202.88325278041577,good,left_branch_island_echo_question,84,syntax,island_effects,trigram6,-33.81387546340263,-32.518737289063885,FALSE
what does Name take deer ?,-32.518737289063885,-195.1124237343833,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram6,-33.81387546340263,-32.518737289063885,FALSE
Name does take what deer ?,-33.79416760120926,-202.76500560725557,good,left_branch_island_echo_question,84,syntax,island_effects,trigram7,-33.79416760120926,-32.58303651109345,FALSE
what does Name take deer ?,-32.58303651109345,-195.49821906656067,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram7,-33.79416760120926,-32.58303651109345,FALSE
Name does take what deer ?,-33.71699635220465,-202.30197811322793,good,left_branch_island_echo_question,84,syntax,island_effects,trigram8,-33.71699635220465,-32.55991060131478,FALSE
what does Name take deer ?,-32.55991060131478,-195.3594636078887,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram8,-33.71699635220465,-32.55991060131478,FALSE
Name does take what deer ?,-33.772681171408585,-202.63608702845153,good,left_branch_island_echo_question,84,syntax,island_effects,trigram9,-33.772681171408585,-32.64798236314368,FALSE
what does Name take deer ?,-32.64798236314368,-195.88789417886204,bad,left_branch_island_echo_question,84,syntax,island_effects,trigram9,-33.772681171408585,-32.64798236314368,FALSE
what should Name climb up ladder ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
Name should climb up what ladder ?,-34.38291041708778,-240.68037291961446,good,left_branch_island_echo_question,853,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
what should Name climb up ladder ?,-34.03354355890202,-238.23480491231413,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram10,-34.176400701759164,-34.03354355890202,FALSE
Name should climb up what ladder ?,-34.176400701759164,-239.23480491231413,good,left_branch_island_echo_question,853,syntax,island_effects,trigram10,-34.176400701759164,-34.03354355890202,FALSE
what should Name climb up ladder ?,-33.98590607950057,-237.90134255650403,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram2,-34.12876322235772,-33.98590607950057,FALSE
Name should climb up what ladder ?,-34.12876322235772,-238.90134255650403,good,left_branch_island_echo_question,853,syntax,island_effects,trigram2,-34.12876322235772,-33.98590607950057,FALSE
what should Name climb up ladder ?,-34.104866166471126,-238.7340631652979,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram3,-34.24772330932827,-34.104866166471126,FALSE
Name should climb up what ladder ?,-34.24772330932827,-239.7340631652979,good,left_branch_island_echo_question,853,syntax,island_effects,trigram3,-34.24772330932827,-34.104866166471126,FALSE
what should Name climb up ladder ?,-34.250787287525874,-239.7555110126811,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram4,-34.250787287525874,-34.250787287525874,FALSE
Name should climb up what ladder ?,-34.250787287525874,-239.7555110126811,good,left_branch_island_echo_question,853,syntax,island_effects,trigram4,-34.250787287525874,-34.250787287525874,FALSE
what should Name climb up ladder ?,-34.10486608281043,-238.73406257967304,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram5,-34.24772322566758,-34.10486608281043,FALSE
Name should climb up what ladder ?,-34.24772322566758,-239.73406257967304,good,left_branch_island_echo_question,853,syntax,island_effects,trigram5,-34.24772322566758,-34.10486608281043,FALSE
what should Name climb up ladder ?,-33.99824978863798,-237.98774852046586,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram6,-34.14110693149512,-33.99824978863798,FALSE
Name should climb up what ladder ?,-34.14110693149512,-238.98774852046586,good,left_branch_island_echo_question,853,syntax,island_effects,trigram6,-34.14110693149512,-33.99824978863798,FALSE
what should Name climb up ladder ?,-34.20230354049679,-239.41612478347753,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram7,-34.20230354049679,-34.20230354049679,FALSE
Name should climb up what ladder ?,-34.20230354049679,-239.41612478347753,good,left_branch_island_echo_question,853,syntax,island_effects,trigram7,-34.20230354049679,-34.20230354049679,FALSE
what should Name climb up ladder ?,-34.126269566730755,-238.8838869671153,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram8,-34.2691267095879,-34.126269566730755,FALSE
Name should climb up what ladder ?,-34.2691267095879,-239.8838869671153,good,left_branch_island_echo_question,853,syntax,island_effects,trigram8,-34.2691267095879,-34.126269566730755,FALSE
what should Name climb up ladder ?,-34.07006748082937,-238.49047236580563,bad,left_branch_island_echo_question,853,syntax,island_effects,trigram9,-34.21292462368652,-34.07006748082937,FALSE
Name should climb up what ladder ?,-34.21292462368652,-239.49047236580563,good,left_branch_island_echo_question,853,syntax,island_effects,trigram9,-34.21292462368652,-34.07006748082937,FALSE
whose was Name thinking about popsicle ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram1,-34.097196131373494,-34.38291041708778,TRUE
Name was thinking about whose popsicle ?,-34.097196131373494,-238.68037291961446,good,left_branch_island_echo_question,861,syntax,island_effects,trigram1,-34.097196131373494,-34.38291041708778,TRUE
whose was Name thinking about popsicle ?,-34.4028239161479,-240.8197674130353,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram10,-34.11710963043361,-34.4028239161479,TRUE
Name was thinking about whose popsicle ?,-34.11710963043361,-238.8197674130353,good,left_branch_island_echo_question,861,syntax,island_effects,trigram10,-34.11710963043361,-34.4028239161479,TRUE
whose was Name thinking about popsicle ?,-34.35518643674646,-240.4863050572252,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram2,-33.98590607950057,-34.35518643674646,TRUE
Name was thinking about whose popsicle ?,-33.98590607950057,-237.901342556504,good,left_branch_island_echo_question,861,syntax,island_effects,trigram2,-33.98590607950057,-34.35518643674646,TRUE
whose was Name thinking about popsicle ?,-34.39058045218541,-240.7340631652979,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram3,-34.05887643863008,-34.39058045218541,TRUE
Name was thinking about whose popsicle ?,-34.05887643863008,-238.41213507041056,good,left_branch_island_echo_question,861,syntax,island_effects,trigram3,-34.05887643863008,-34.39058045218541,TRUE
whose was Name thinking about popsicle ?,-34.39364443038301,-240.7555110126811,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram4,-34.024364073137136,-34.39364443038301,TRUE
Name was thinking about whose popsicle ?,-34.024364073137136,-238.17054851195996,good,left_branch_island_echo_question,861,syntax,island_effects,trigram4,-34.024364073137136,-34.39364443038301,TRUE
whose was Name thinking about popsicle ?,-34.390580368524716,-240.73406257967304,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram5,-34.10486608281043,-34.390580368524716,TRUE
Name was thinking about whose popsicle ?,-34.10486608281043,-238.73406257967304,good,left_branch_island_echo_question,861,syntax,island_effects,trigram5,-34.10486608281043,-34.390580368524716,TRUE
whose was Name thinking about popsicle ?,-34.367530145883855,-240.572711021187,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram6,-34.08181586016957,-34.367530145883855,TRUE
Name was thinking about whose popsicle ?,-34.08181586016957,-238.572711021187,good,left_branch_island_echo_question,861,syntax,island_effects,trigram6,-34.08181586016957,-34.367530145883855,TRUE
whose was Name thinking about popsicle ?,-34.428726754885524,-241.0010872841987,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram7,-34.14301246917124,-34.428726754885524,TRUE
Name was thinking about whose popsicle ?,-34.14301246917124,-239.0010872841987,good,left_branch_island_echo_question,861,syntax,island_effects,trigram7,-34.14301246917124,-34.428726754885524,TRUE
whose was Name thinking about popsicle ?,-34.41198385244504,-240.8838869671153,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram8,-34.126269566730755,-34.41198385244504,TRUE
Name was thinking about whose popsicle ?,-34.126269566730755,-238.8838869671153,good,left_branch_island_echo_question,861,syntax,island_effects,trigram8,-34.126269566730755,-34.41198385244504,TRUE
whose was Name thinking about popsicle ?,-34.43934783807526,-241.0754348665268,bad,left_branch_island_echo_question,861,syntax,island_effects,trigram9,-34.07006748082937,-34.43934783807526,TRUE
Name was thinking about whose popsicle ?,-34.07006748082937,-238.4904723658056,good,left_branch_island_echo_question,861,syntax,island_effects,trigram9,-34.07006748082937,-34.43934783807526,TRUE
Name should break what mirror ?,-34.04957708375445,-204.29746250252668,good,left_branch_island_echo_question,862,syntax,island_effects,trigram1,-34.04957708375445,-34.04957708375445,FALSE
what should Name break mirror ?,-34.04957708375445,-204.29746250252668,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram1,-34.04957708375445,-34.04957708375445,FALSE
Name should break what mirror ?,-34.01583590033334,-204.09501540200006,good,left_branch_island_echo_question,862,syntax,island_effects,trigram10,-34.01583590033334,-33.84916923366668,FALSE
what should Name break mirror ?,-33.84916923366668,-203.09501540200006,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram10,-34.01583590033334,-33.84916923366668,FALSE
Name should break what mirror ?,-34.02185310341312,-204.13111862047873,good,left_branch_island_echo_question,862,syntax,island_effects,trigram2,-34.02185310341312,-33.85518643674646,FALSE
what should Name break mirror ?,-33.85518643674646,-203.13111862047873,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram2,-34.02185310341312,-33.85518643674646,FALSE
Name should break what mirror ?,-34.05724711885208,-204.34348271311248,good,left_branch_island_echo_question,862,syntax,island_effects,trigram3,-34.05724711885208,-33.89058045218541,FALSE
what should Name break mirror ?,-33.89058045218541,-203.34348271311248,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram3,-34.05724711885208,-33.89058045218541,FALSE
Name should break what mirror ?,-34.00665641456846,-204.03993848741075,good,left_branch_island_echo_question,862,syntax,island_effects,trigram4,-34.00665641456846,-34.00665641456846,FALSE
what should Name break mirror ?,-34.00665641456846,-204.03993848741075,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram4,-34.00665641456846,-34.00665641456846,FALSE
Name should break what mirror ?,-34.05724703519139,-204.3434822111483,good,left_branch_island_echo_question,862,syntax,island_effects,trigram5,-34.05724703519139,-33.890580368524716,FALSE
what should Name break mirror ?,-33.890580368524716,-203.3434822111483,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram5,-34.05724703519139,-33.890580368524716,FALSE
Name should break what mirror ?,-34.103369729097004,-204.620218374582,good,left_branch_island_echo_question,862,syntax,island_effects,trigram6,-34.103369729097004,-33.93670306243033,FALSE
what should Name break mirror ?,-33.93670306243033,-203.620218374582,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram6,-34.103369729097004,-33.93670306243033,FALSE
Name should break what mirror ?,-34.041738739070965,-204.2504324344258,good,left_branch_island_echo_question,862,syntax,island_effects,trigram7,-34.041738739070965,-34.041738739070965,FALSE
what should Name break mirror ?,-34.041738739070965,-204.2504324344258,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram7,-34.041738739070965,-34.041738739070965,FALSE
Name should break what mirror ?,-34.02499583663048,-204.1499750197829,good,left_branch_island_echo_question,862,syntax,island_effects,trigram8,-34.02499583663048,-33.85832916996382,FALSE
what should Name break mirror ?,-33.85832916996382,-203.1499750197829,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram8,-34.02499583663048,-33.85832916996382,FALSE
Name should break what mirror ?,-34.10601450474192,-204.63608702845153,good,left_branch_island_echo_question,862,syntax,island_effects,trigram9,-34.10601450474192,-33.93934783807526,FALSE
what should Name break mirror ?,-33.93934783807526,-203.63608702845153,bad,left_branch_island_echo_question,862,syntax,island_effects,trigram9,-34.10601450474192,-33.93934783807526,FALSE
Name could walk through whose mountains ?,-34.38291041708778,-240.68037291961446,good,left_branch_island_echo_question,882,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
whose could Name walk through mountains ?,-34.38291041708778,-240.68037291961446,bad,left_branch_island_echo_question,882,syntax,island_effects,trigram1,-34.38291041708778,-34.38291041708778,FALSE
Name could walk through whose mountains ?,-34.25996677329076,-239.8197674130353,good,left_branch_island_echo_question,882,syntax,island_effects,trigram10,-34.25996677329076,-34.25996677329076,FALSE
whose could Name walk through mountains ?,-34.25996677329076,-239.8197674130353,bad,left_branch_island_echo_question,882,syntax,island_effects,trigram10,-34.25996677329076,-34.25996677329076,FALSE
Name could walk through whose mountains ?,-34.12876322235772,-238.90134255650403,good,left_branch_island_echo_question,882,syntax,island_effects,trigram2,-34.12876322235772,-34.12876322235772,FALSE
whose could Name walk through mountains ?,-34.12876322235772,-238.90134255650403,bad,left_branch_island_echo_question,882,syntax,island_effects,trigram2,-34.12876322235772,-34.12876322235772,FALSE
Name could walk through whose mountains ?,-34.16415723779668,-239.14910066457674,good,left_branch_island_echo_question,882,syntax,island_effects,trigram3,-34.16415723779668,-34.16415723779668,FALSE
whose could Name walk through mountains ?,-34.16415723779668,-239.14910066457674,bad,left_branch_island_echo_question,882,syntax,island_effects,trigram3,-34.16415723779668,-34.16415723779668,FALSE
