Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name could n't go to .,-3.3993887901306152,-23.79572105407715,"what , . you to bed","[-3.038832426071167, -7.44609260559082, -2.256897449493408, -3.1028335094451904, -1.8851444721221924, -6.065567493438721, -0.00035506143467500806]",bad,drop_argument,840,syntax,argument_structure,sample1,-3.393041610717773,-3.3993887901306152,TRUE
Name could n't know .,-3.393041610717773,-20.35824966430664,"what , . you what","[-3.038832426071167, -7.44609260559082, -2.256897449493408, -5.612204551696777, -2.003931999206543, -0.0002901133266277611]",good,drop_argument,840,syntax,argument_structure,sample1,-3.393041610717773,-3.3993887901306152,TRUE
Name could n't go to .,-3.863847017288208,-27.04692840576172,"what , be be in the","[-3.5443806648254395, -6.8844757080078125, -2.7809832096099854, -4.360848426818848, -3.5984973907470703, -5.877010345458984, -0.000734297966118902]",bad,drop_argument,840,syntax,argument_structure,sample10,-3.784455537796021,-3.863847017288208,TRUE
Name could n't know .,-3.784455537796021,-22.70673370361328,"what , be be that","[-3.5443806648254395, -6.8844757080078125, -2.7809832096099854, -6.867196083068848, -2.629110097885132, -0.0005893162451684475]",good,drop_argument,840,syntax,argument_structure,sample10,-3.784455537796021,-3.863847017288208,TRUE
Name could n't go to .,-3.5841243267059326,-25.088871002197266,"what , n't put in Name","[-3.3328781127929688, -8.38164234161377, -2.5445122718811035, -3.9995369911193848, -2.3904638290405273, -4.438910007476807, -0.0009284476400353014]",bad,drop_argument,840,syntax,argument_structure,sample2,-3.588392972946167,-3.5841243267059326,FALSE
Name could n't know .,-3.588392972946167,-21.530357360839844,"what , n't put what","[-3.3328781127929688, -8.38164234161377, -2.5445122718811035, -5.117877006530762, -2.152613878250122, -0.0008355463505722582]",good,drop_argument,840,syntax,argument_structure,sample2,-3.588392972946167,-3.5841243267059326,FALSE
Name could n't go to .,-3.422473192214966,-23.957311630249023,what . be play in Name,"[-3.209115743637085, -6.797214508056641, -2.5601205825805664, -3.3373782634735107, -3.2980306148529053, -4.7546586990356445, -0.0007943335804156959]",bad,drop_argument,840,syntax,argument_structure,sample3,-3.511028289794922,-3.422473192214966,FALSE
Name could n't know .,-3.511028289794922,-21.06616973876953,what . be play that,"[-3.209115743637085, -6.797214508056641, -2.5601205825805664, -6.617565631866455, -1.8816365003585815, -0.000516757951118052]",good,drop_argument,840,syntax,argument_structure,sample3,-3.511028289794922,-3.422473192214966,FALSE
Name could n't go to .,-3.8191978931427,-26.734384536743164,"what , be you back school","[-3.3675284385681152, -7.187042236328125, -2.891386032104492, -2.514383554458618, -3.0060949325561523, -7.767068862915039, -0.0008808070560917258]",bad,drop_argument,840,syntax,argument_structure,sample4,-3.639972925186157,-3.8191978931427,TRUE
Name could n't know .,-3.639972925186157,-21.8398380279541,"what , be you what","[-3.3675284385681152, -7.187042236328125, -2.891386032104492, -5.313928127288818, -3.079130172729492, -0.0008218486327677965]",good,drop_argument,840,syntax,argument_structure,sample4,-3.639972925186157,-3.8191978931427,TRUE
Name could n't go to .,-3.48524022102356,-24.39668083190918,"what , n't do in bed","[-2.9871325492858887, -7.049099445343018, -2.0180797576904297, -3.4138691425323486, -2.435537815093994, -6.4923882484436035, -0.0005728749092668295]",bad,drop_argument,840,syntax,argument_structure,sample5,-3.377667188644409,-3.48524022102356,TRUE
Name could n't know .,-3.377667188644409,-20.266002655029297,"what , n't do ?","[-2.9871325492858887, -7.049099445343018, -2.0180797576904297, -5.611262321472168, -2.6000330448150635, -0.0003951007383875549]",good,drop_argument,840,syntax,argument_structure,sample5,-3.377667188644409,-3.48524022102356,TRUE
Name could n't go to .,-3.634504556655884,-25.441532135009766,"what , you you in Name","[-3.349701166152954, -7.682472229003906, -3.776193618774414, -2.4842138290405273, -3.385928153991699, -4.762495040893555, -0.0005304598016664386]",bad,drop_argument,840,syntax,argument_structure,sample6,-3.8919036388397217,-3.634504556655884,FALSE
Name could n't know .,-3.8919036388397217,-23.351421356201172,"what , you you what","[-3.349701166152954, -7.682472229003906, -3.776193618774414, -5.955449104309082, -2.58697509765625, -0.0006302992696873844]",good,drop_argument,840,syntax,argument_structure,sample6,-3.8919036388397217,-3.634504556655884,FALSE
Name could n't go to .,-3.468855619430542,-24.28199005126953,"what , . you to the","[-3.405649185180664, -7.268916130065918, -2.9164021015167236, -3.5017523765563965, -1.4655852317810059, -5.723050117492676, -0.000634111522231251]",bad,drop_argument,840,syntax,argument_structure,sample7,-3.484175443649292,-3.468855619430542,FALSE
Name could n't know .,-3.484175443649292,-20.905052185058594,"what , . you that","[-3.405649185180664, -7.268916130065918, -2.9164021015167236, -4.57891845703125, -2.7343592643737793, -0.0008064831490628421]",good,drop_argument,840,syntax,argument_structure,sample7,-3.484175443649292,-3.468855619430542,FALSE
Name could n't go to .,-3.333355188369751,-23.333486557006836,"what , you put to the","[-3.1054515838623047, -7.453001499176025, -2.546229600906372, -3.674631357192993, -1.6223798990249634, -4.931295394897461, -0.0004970983718521893]",bad,drop_argument,840,syntax,argument_structure,sample8,-3.708559274673462,-3.333355188369751,FALSE
Name could n't know .,-3.708559274673462,-22.25135612487793,"what , you put what","[-3.1054515838623047, -7.453001499176025, -2.546229600906372, -6.768069267272949, -2.3782386779785156, -0.0003651905863080174]",good,drop_argument,840,syntax,argument_structure,sample8,-3.708559274673462,-3.333355188369751,FALSE
Name could n't go to .,-3.516084671020508,-24.612592697143555,"what , . you in Name","[-3.224195957183838, -6.428471088409424, -3.3402633666992188, -3.6081788539886475, -2.2857613563537598, -5.7249860763549805, -0.0007353700930252671]",bad,drop_argument,840,syntax,argument_structure,sample9,-3.6371819972991934,-3.516084671020508,FALSE
Name could n't know .,-3.6371819972991934,-21.823091506958008,"what , . you what","[-3.224195957183838, -6.428471088409424, -3.3402633666992188, -6.6502790451049805, -2.1792094707489014, -0.0006728292210027575]",good,drop_argument,840,syntax,argument_structure,sample9,-3.6371819972991934,-3.516084671020508,FALSE
Name did talk about .,-4.987732410430908,-29.926395416259766,"what , . . Name","[-3.038832426071167, -4.760225772857666, -10.28923225402832, -6.326987266540527, -5.510727882385254, -0.0003895000845659524]",bad,drop_argument,851,syntax,argument_structure,sample1,-3.645205020904541,-4.987732410430908,TRUE
Name did forget .,-3.645205020904541,-18.226024627685547,"what , . ?","[-3.038832426071167, -4.760225772857666, -9.445457458496094, -0.9809942245483398, -0.0005128260818310082]",good,drop_argument,851,syntax,argument_structure,sample1,-3.645205020904541,-4.987732410430908,TRUE
Name did talk about .,-4.008322715759277,-24.049936294555664,"what , n't ? Name","[-3.5443806648254395, -4.212034225463867, -8.557567596435547, -2.6580426692962646, -5.077511310577393, -0.0003995097358711064]",bad,drop_argument,851,syntax,argument_structure,sample10,-4.3450469970703125,-4.008322715759277,FALSE
Name did forget .,-4.3450469970703125,-21.725234985351562,"what , n't .","[-3.5443806648254395, -4.212034225463867, -11.813992500305176, -2.154406785964966, -0.00042012447374872863]",good,drop_argument,851,syntax,argument_structure,sample10,-4.3450469970703125,-4.008322715759277,FALSE
Name did talk about .,-4.921977519989014,-29.5318660736084,"what , . ? Name","[-3.3328781127929688, -4.112165927886963, -8.542258262634277, -4.887380123138428, -8.65590763092041, -0.0012762743281200528]",bad,drop_argument,851,syntax,argument_structure,sample2,-3.907932758331299,-4.921977519989014,TRUE
Name did forget .,-3.907932758331299,-19.539663314819336,"what , . the","[-3.3328781127929688, -4.112165927886963, -9.950655937194824, -2.142394542694092, -0.0015686361584812403]",good,drop_argument,851,syntax,argument_structure,sample2,-3.907932758331299,-4.921977519989014,TRUE
Name did talk about .,-4.748807430267334,-28.492843627929688,what . . . Name,"[-3.209115743637085, -4.2075395584106445, -10.754444122314453, -3.9479589462280273, -6.373425006866455, -0.0003583981015253812]",bad,drop_argument,851,syntax,argument_structure,sample3,-4.308547019958496,-4.748807430267334,TRUE
Name did forget .,-4.308547019958496,-21.542734146118164,what . . .,"[-3.209115743637085, -4.2075395584106445, -12.710037231445312, -1.4155895709991455, -0.00045074793160893023]",good,drop_argument,851,syntax,argument_structure,sample3,-4.308547019958496,-4.748807430267334,TRUE
Name did talk about .,-4.710008144378662,-28.26004981994629,"what , n't ? the","[-3.3675284385681152, -5.601551055908203, -6.914289474487305, -6.06484842300415, -6.310926914215088, -0.0009068905492313206]",bad,drop_argument,851,syntax,argument_structure,sample4,-3.647436618804932,-4.710008144378662,TRUE
Name did forget .,-3.647436618804932,-18.2371826171875,"what , n't to","[-3.3675284385681152, -5.601551055908203, -7.730730056762695, -1.5360915660858154, -0.0012823462020605803]",good,drop_argument,851,syntax,argument_structure,sample4,-3.647436618804932,-4.710008144378662,TRUE
Name did talk about .,-5.1824259757995605,-31.094554901123047,"what , . ? Name","[-2.9871325492858887, -4.593747138977051, -9.491013526916504, -7.961060523986816, -6.060801029205322, -0.0008010039455257356]",bad,drop_argument,851,syntax,argument_structure,sample5,-3.674303531646729,-5.1824259757995605,TRUE
Name did forget .,-3.674303531646729,-18.371517181396484,"what , . ?","[-2.9871325492858887, -4.593747138977051, -9.105067253112793, -1.6849355697631836, -0.0006332775810733438]",good,drop_argument,851,syntax,argument_structure,sample5,-3.674303531646729,-5.1824259757995605,TRUE
Name did talk about .,-5.121934413909912,-30.73160743713379,"what , ? ? the","[-3.349701166152954, -5.070699691772461, -9.482928276062012, -4.19178581237793, -8.635890007019043, -0.0006033745594322681]",bad,drop_argument,851,syntax,argument_structure,sample6,-4.340101718902588,-5.121934413909912,TRUE
Name did forget .,-4.340101718902588,-21.70050811767578,"what , ? .","[-3.349701166152954, -5.070699691772461, -12.31769847869873, -0.9618344902992249, -0.0005756151513196528]",good,drop_argument,851,syntax,argument_structure,sample6,-4.340101718902588,-5.121934413909912,TRUE
Name did talk about .,-4.030585765838623,-24.183515548706055,"what , . ? Name","[-3.405649185180664, -4.78532600402832, -8.91508960723877, -2.4209771156311035, -4.656017303466797, -0.00045789722935296595]",bad,drop_argument,851,syntax,argument_structure,sample7,-4.423222541809082,-4.030585765838623,FALSE
Name did forget .,-4.423222541809082,-22.116111755371094,"what , . .","[-3.405649185180664, -4.78532600402832, -12.312834739685059, -1.6114526987075806, -0.0008499585674144328]",good,drop_argument,851,syntax,argument_structure,sample7,-4.423222541809082,-4.030585765838623,FALSE
Name did talk about .,-4.675546646118164,-28.053279876708984,"what , n't ? the","[-3.1054515838623047, -4.6312785148620605, -10.67068862915039, -4.395617961883545, -5.249597549438477, -0.0006459057331085205]",bad,drop_argument,851,syntax,argument_structure,sample8,-3.288667678833008,-4.675546646118164,TRUE
Name did forget .,-3.288667678833008,-16.44333839416504,"what , n't .","[-3.1054515838623047, -4.6312785148620605, -7.628293514251709, -1.0780500173568726, -0.00026425207033753395]",good,drop_argument,851,syntax,argument_structure,sample8,-3.288667678833008,-4.675546646118164,TRUE
Name did talk about .,-4.496505737304688,-26.979034423828125,"what , n't ? Name","[-3.224195957183838, -4.671633243560791, -7.816936016082764, -4.9235734939575195, -6.342151641845703, -0.0005430892342701554]",bad,drop_argument,851,syntax,argument_structure,sample9,-4.88804292678833,-4.496505737304688,FALSE
Name did forget .,-4.88804292678833,-24.440214157104492,"what , n't ?","[-3.224195957183838, -4.671633243560791, -13.376564025878906, -3.167146682739258, -0.000673424918204546]",good,drop_argument,851,syntax,argument_structure,sample9,-4.88804292678833,-4.496505737304688,FALSE
Name can n't watch .,-3.0264854431152344,-18.158912658691406,"what , n't ride .","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -6.653589248657227, -1.4481269121170044, -0.000337305391440168]",good,drop_argument,875,syntax,argument_structure,sample1,-3.0264854431152344,-3.852208852767944,TRUE
Name can n't fire .,-3.852208852767944,-23.113252639770508,"what , n't ride .","[-3.038832426071167, -5.5993971824646, -1.4186298847198486, -10.861908912658691, -2.1940715312957764, -0.00041309406515210867]",bad,drop_argument,875,syntax,argument_structure,sample1,-3.0264854431152344,-3.852208852767944,TRUE
Name can n't watch .,-3.164520025253296,-18.987119674682617,"what , n't play ?","[-3.5443806648254395, -5.138270378112793, -1.5633903741836548, -6.292356014251709, -2.4479267597198486, -0.0007939761853776872]",good,drop_argument,875,syntax,argument_structure,sample10,-3.164520025253296,-3.718580961227417,TRUE
Name can n't fire .,-3.718580961227417,-22.311485290527344,"what , n't play ?","[-3.5443806648254395, -5.138270378112793, -1.5633903741836548, -9.658626556396484, -2.4063832759857178, -0.00043466180795803666]",bad,drop_argument,875,syntax,argument_structure,sample10,-3.164520025253296,-3.718580961227417,TRUE
Name can n't watch .,-3.1510448455810547,-18.906269073486328,"what , n't change ?","[-3.3328781127929688, -5.120120525360107, -0.831965446472168, -6.328770160675049, -3.2913994789123535, -0.0011342290090397]",good,drop_argument,875,syntax,argument_structure,sample2,-3.1510448455810547,-3.752108812332153,TRUE
Name can n't fire .,-3.752108812332153,-22.512653350830078,"what , n't change ?","[-3.3328781127929688, -5.120120525360107, -0.831965446472168, -10.548078536987305, -2.6785099506378174, -0.0011010067537426949]",bad,drop_argument,875,syntax,argument_structure,sample2,-3.1510448455810547,-3.752108812332153,TRUE
Name can n't watch .,-2.99487566947937,-17.969253540039062,what . n't play ?,"[-3.209115743637085, -4.81348991394043, -1.1953182220458984, -6.8757452964782715, -1.874841570854187, -0.0007434703293256462]",good,drop_argument,875,syntax,argument_structure,sample3,-2.99487566947937,-3.462113380432129,TRUE
Name can n't fire .,-3.462113380432129,-20.772680282592773,what . n't play ?,"[-3.209115743637085, -4.81348991394043, -1.1953182220458984, -9.760377883911133, -1.7936015129089355, -0.000777776469476521]",bad,drop_argument,875,syntax,argument_structure,sample3,-2.99487566947937,-3.462113380432129,TRUE
Name can n't watch .,-3.411383867263794,-20.468303680419922,"what , n't you it","[-3.3675284385681152, -4.55946683883667, -1.9052743911743164, -6.433261871337891, -4.201642990112305, -0.0011288706446066499]",good,drop_argument,875,syntax,argument_structure,sample4,-3.411383867263794,-3.79488754272461,TRUE
Name can n't fire .,-3.79488754272461,-22.769325256347656,"what , n't you it","[-3.3675284385681152, -4.55946683883667, -1.9052743911743164, -9.360164642333984, -3.5762476921081543, -0.0006430465145967901]",bad,drop_argument,875,syntax,argument_structure,sample4,-3.411383867263794,-3.79488754272461,TRUE
Name can n't watch .,-2.690412759780884,-16.14247703552246,"what , n't ? .","[-2.9871325492858887, -4.640105247497559, -0.9578056335449219, -5.944636821746826, -1.6123393774032593, -0.0004564673872664571]",good,drop_argument,875,syntax,argument_structure,sample5,-2.690412759780884,-3.5123071670532227,TRUE
Name can n't fire .,-3.5123071670532227,-21.073843002319336,"what , n't ? ?","[-2.9871325492858887, -4.640105247497559, -0.9578056335449219, -10.396842956542969, -2.091451644897461, -0.0005053196800872684]",bad,drop_argument,875,syntax,argument_structure,sample5,-2.690412759780884,-3.5123071670532227,TRUE
Name can n't watch .,-3.079163789749145,-18.47498321533203,"what , n't play Name","[-3.349701166152954, -4.308987617492676, -1.002158761024475, -5.816746711730957, -3.996818780899048, -0.0005696581210941076]",good,drop_argument,875,syntax,argument_structure,sample6,-3.079163789749145,-3.3554084300994877,TRUE
Name can n't fire .,-3.3554084300994877,-20.132450103759766,"what , n't play out","[-3.349701166152954, -4.308987617492676, -1.002158761024475, -9.6571044921875, -1.8136636018753052, -0.0008334023877978325]",bad,drop_argument,875,syntax,argument_structure,sample6,-3.079163789749145,-3.3554084300994877,TRUE
Name can n't watch .,-3.168275594711304,-19.009653091430664,"what , n't tell .","[-3.405649185180664, -4.747884750366211, -2.3662514686584473, -6.87742805480957, -1.6114797592163086, -0.0009602464851923287]",good,drop_argument,875,syntax,argument_structure,sample7,-3.168275594711304,-3.927307367324829,TRUE
Name can n't fire .,-3.927307367324829,-23.563844680786133,"what , n't tell .","[-3.405649185180664, -4.747884750366211, -2.3662514686584473, -11.27651596069336, -1.7666226625442505, -0.0009216589969582856]",bad,drop_argument,875,syntax,argument_structure,sample7,-3.168275594711304,-3.927307367324829,TRUE
Name can n't watch .,-3.2680447101593018,-19.60826873779297,"what , n't play ?","[-3.1054515838623047, -5.389750957489014, -0.9787842631340027, -7.90498161315918, -2.2287867069244385, -0.0005143749876879156]",good,drop_argument,875,syntax,argument_structure,sample8,-3.2680447101593018,-3.836843490600586,TRUE
Name can n't fire .,-3.836843490600586,-23.021060943603516,"what , n't play ,","[-3.1054515838623047, -5.389750957489014, -0.9787842631340027, -10.975380897521973, -2.57089900970459, -0.0007951673469506204]",bad,drop_argument,875,syntax,argument_structure,sample8,-3.2680447101593018,-3.836843490600586,TRUE
Name can n't watch .,-2.9350273609161377,-17.610164642333984,"what , n't do it","[-3.224195957183838, -4.6055827140808105, -0.8045347929000854, -6.029378890991211, -2.945850372314453, -0.0006217215559445322]",good,drop_argument,875,syntax,argument_structure,sample9,-2.9350273609161377,-3.2309834957122803,TRUE
Name can n't fire .,-3.2309834957122803,-19.385900497436523,"what , n't do .","[-3.224195957183838, -4.6055827140808105, -0.8045347929000854, -9.140617370605469, -1.6105568408966064, -0.0004117832868359983]",bad,drop_argument,875,syntax,argument_structure,sample9,-2.9350273609161377,-3.2309834957122803,TRUE
Name does look like .,-3.179550170898437,-19.077301025390625,"what , n't like that","[-3.038832426071167, -5.434693813323975, -4.876945972442627, -0.3187306821346283, -5.4077253341674805, -0.0003716255014296621]",bad,drop_argument,884,syntax,argument_structure,sample1,-3.8813183307647705,-3.179550170898437,FALSE
Name does help .,-3.8813183307647705,-19.406591415405273,"what , n't .","[-3.038832426071167, -5.434693813323975, -9.483924865722656, -1.4487429857254028, -0.00039617318543605506]",good,drop_argument,884,syntax,argument_structure,sample1,-3.8813183307647705,-3.179550170898437,FALSE
Name does look like .,-3.5452544689178467,-21.271526336669922,"what , n't like that","[-3.5443806648254395, -4.934142112731934, -5.637112140655518, -0.5173171758651733, -6.638181686401367, -0.0003927174839191139]",bad,drop_argument,884,syntax,argument_structure,sample10,-3.512619733810425,-3.5452544689178467,TRUE
Name does help .,-3.512619733810425,-17.563098907470703,"what , n't .","[-3.5443806648254395, -4.934142112731934, -7.5817999839782715, -1.5021306276321411, -0.0006457865820266306]",good,drop_argument,884,syntax,argument_structure,sample10,-3.512619733810425,-3.5452544689178467,TRUE
Name does look like .,-3.2721521854400635,-19.63291358947754,"what , n't like that","[-3.3328781127929688, -4.9720306396484375, -5.021920204162598, -0.2099444717168808, -6.094968318939209, -0.0011711412807926536]",bad,drop_argument,884,syntax,argument_structure,sample2,-4.040970802307129,-3.2721521854400635,FALSE
Name does help .,-4.040970802307129,-20.204853057861328,"what , n't you","[-3.3328781127929688, -4.9720306396484375, -9.474414825439453, -2.424382209777832, -0.0011460172245278955]",good,drop_argument,884,syntax,argument_structure,sample2,-4.040970802307129,-3.2721521854400635,FALSE
Name does look like .,-3.4785144329071045,-20.87108612060547,what . n't like that,"[-3.209115743637085, -5.463739395141602, -5.582820892333984, -0.19302316009998322, -6.422015190124512, -0.0003695997002068907]",bad,drop_argument,884,syntax,argument_structure,sample3,-4.442471504211426,-3.4785144329071045,FALSE
Name does help .,-4.442471504211426,-22.212358474731445,what . n't have,"[-3.209115743637085, -5.463739395141602, -9.533631324768066, -4.0052924156188965, -0.0005777596961706877]",good,drop_argument,884,syntax,argument_structure,sample3,-4.442471504211426,-3.4785144329071045,FALSE
Name does look like .,-3.419719696044922,-20.51831817626953,"what , n't like a","[-3.3675284385681152, -5.195915222167969, -4.668831825256348, -0.040768396109342575, -7.243281364440918, -0.001994050806388259]",bad,drop_argument,884,syntax,argument_structure,sample4,-3.8815512657165527,-3.419719696044922,FALSE
Name does help .,-3.8815512657165527,-19.407756805419922,"what , n't you","[-3.3675284385681152, -5.195915222167969, -7.773324489593506, -3.070013999938965, -0.0009732277248986065]",good,drop_argument,884,syntax,argument_structure,sample4,-3.8815512657165527,-3.419719696044922,FALSE
Name does look like .,-3.810185432434082,-22.861112594604492,"what , n't like that","[-2.9871325492858887, -5.249740123748779, -6.357102394104004, -0.6540325284004211, -7.612066268920898, -0.0010386077919974923]",bad,drop_argument,884,syntax,argument_structure,sample5,-4.0061116218566895,-3.810185432434082,FALSE
Name does help .,-4.0061116218566895,-20.03055763244629,"what , n't have","[-2.9871325492858887, -5.249740123748779, -8.887897491455078, -2.905332088470459, -0.0004542034293990582]",good,drop_argument,884,syntax,argument_structure,sample5,-4.0061116218566895,-3.810185432434082,FALSE
Name does look like .,-3.5684173107147217,-21.410503387451172,"what , n't like Name","[-3.349701166152954, -5.594999313354492, -5.525331497192383, -0.22989362478256226, -6.709967136383057, -0.0006114759016782045]",bad,drop_argument,884,syntax,argument_structure,sample6,-3.89912486076355,-3.5684173107147217,FALSE
Name does help .,-3.89912486076355,-19.495624542236328,"what , n't Name","[-3.349701166152954, -5.594999313354492, -7.930163860321045, -2.6202268600463867, -0.0005341533687897027]",good,drop_argument,884,syntax,argument_structure,sample6,-3.89912486076355,-3.5684173107147217,FALSE
Name does look like .,-3.12325119972229,-18.7395076751709,"what , n't like that","[-3.405649185180664, -4.697519302368164, -5.515061855316162, -0.153654545545578, -4.966826438903809, -0.0007967158453539014]",bad,drop_argument,884,syntax,argument_structure,sample7,-3.962461948394776,-3.12325119972229,FALSE
Name does help .,-3.962461948394776,-19.81230926513672,"what , n't .","[-3.405649185180664, -4.697519302368164, -9.76577091217041, -1.9424667358398438, -0.0009043894242495298]",good,drop_argument,884,syntax,argument_structure,sample7,-3.962461948394776,-3.12325119972229,FALSE
Name does look like .,-3.026634454727173,-18.159807205200195,"what , n't like Name","[-3.1054515838623047, -5.4001874923706055, -3.524632453918457, -0.2632623016834259, -5.865627288818359, -0.0006479309522546828]",bad,drop_argument,884,syntax,argument_structure,sample8,-4.079118251800537,-3.026634454727173,FALSE
Name does help .,-4.079118251800537,-20.395591735839844,"what , n't ?","[-3.1054515838623047, -5.4001874923706055, -9.617879867553711, -2.271782159805298, -0.0002903516869992018]",good,drop_argument,884,syntax,argument_structure,sample8,-4.079118251800537,-3.026634454727173,FALSE
Name does look like .,-3.5611259937286377,-21.366756439208984,"what , n't like that","[-3.224195957183838, -4.6235833168029785, -6.121926784515381, -0.18403157591819763, -7.212198734283447, -0.0008180370787158608]",bad,drop_argument,884,syntax,argument_structure,sample9,-3.7087948322296143,-3.5611259937286377,FALSE
Name does help .,-3.7087948322296143,-18.543973922729492,"what , n't .","[-3.224195957183838, -4.6235833168029785, -8.831103324890137, -1.8644428253173828, -0.0006495987763628364]",good,drop_argument,884,syntax,argument_structure,sample9,-3.7087948322296143,-3.5611259937286377,FALSE
Name does climb up .,-4.816169261932373,-28.897014617919922,"what , n't ? .","[-3.038832426071167, -5.434693813323975, -11.538609504699707, -7.8394999504089355, -1.0450091361999512, -0.00036793138133361936]",good,drop_argument,89,syntax,argument_structure,sample1,-4.816169261932373,-4.271896839141846,FALSE
Name does go to .,-4.271896839141846,-25.63138198852539,"what , n't . school","[-3.038832426071167, -5.434693813323975, -6.75806188583374, -3.044301986694336, -7.354979991912842, -0.0005125877796672285]",bad,drop_argument,89,syntax,argument_structure,sample1,-4.816169261932373,-4.271896839141846,FALSE
Name does climb up .,-4.786355972290039,-28.718135833740234,"what , n't the there","[-3.5443806648254395, -4.934142112731934, -10.469534873962402, -6.386024475097656, -3.3836727142333984, -0.0003815161471720785]",good,drop_argument,89,syntax,argument_structure,sample10,-4.786355972290039,-4.221729755401611,FALSE
Name does go to .,-4.221729755401611,-25.330379486083984,"what , n't like school","[-3.5443806648254395, -4.934142112731934, -6.4599480628967285, -3.615819215774536, -6.775485992431641, -0.0006039702566340566]",bad,drop_argument,89,syntax,argument_structure,sample10,-4.786355972290039,-4.221729755401611,FALSE
Name does climb up .,-4.872830867767334,-29.23698616027832,"what , n't ? ?","[-3.3328781127929688, -4.9720306396484375, -13.06284236907959, -3.911795139312744, -3.954740047454834, -0.0027018017135560513]",good,drop_argument,89,syntax,argument_structure,sample2,-4.872830867767334,-3.916500806808472,FALSE
Name does go to .,-3.916500806808472,-23.499004364013672,"what , n't . be","[-3.3328781127929688, -4.9720306396484375, -6.941061496734619, -2.8565640449523926, -5.395235061645508, -0.0012347224401310086]",bad,drop_argument,89,syntax,argument_structure,sample2,-4.872830867767334,-3.916500806808472,FALSE
Name does climb up .,-4.707921028137207,-28.247526168823242,what . n't have and,"[-3.209115743637085, -5.463739395141602, -12.297377586364746, -4.063527584075928, -3.213268995285034, -0.0004967409186065197]",good,drop_argument,89,syntax,argument_structure,sample3,-4.707921028137207,-4.177663803100586,FALSE
Name does go to .,-4.177663803100586,-25.065982818603516,what . n't . Name,"[-3.209115743637085, -5.463739395141602, -7.481494903564453, -3.873668670654297, -5.037250518798828, -0.0007128558354452252]",bad,drop_argument,89,syntax,argument_structure,sample3,-4.707921028137207,-4.177663803100586,FALSE
Name does climb up .,-4.634209632873535,-27.80525779724121,"what , n't like ?","[-3.3675284385681152, -5.195915222167969, -11.37244987487793, -5.278164386749268, -2.5902204513549805, -0.0009801351698115468]",good,drop_argument,89,syntax,argument_structure,sample4,-4.634209632873535,-4.614101886749268,FALSE
Name does go to .,-4.614101886749268,-27.684612274169922,"what , n't on school","[-3.3675284385681152, -5.195915222167969, -7.210083484649658, -3.7929420471191406, -8.11738395690918, -0.0007584794075228274]",bad,drop_argument,89,syntax,argument_structure,sample4,-4.634209632873535,-4.614101886749268,FALSE
Name does climb up .,-4.918970108032227,-29.51382064819336,"what , n't ? ?","[-2.9871325492858887, -5.249740123748779, -10.999950408935547, -7.215447425842285, -3.061044216156006, -0.0005068686441518366]",good,drop_argument,89,syntax,argument_structure,sample5,-4.918970108032227,-4.286221027374268,FALSE
Name does go to .,-4.286221027374268,-25.71732521057129,"what , n't in bed","[-2.9871325492858887, -5.249740123748779, -7.460421562194824, -3.514833450317383, -6.5046539306640625, -0.0005415403284132481]",bad,drop_argument,89,syntax,argument_structure,sample5,-4.918970108032227,-4.286221027374268,FALSE
Name does climb up .,-4.606059551239014,-27.636356353759766,"what , n't ? ?","[-3.349701166152954, -5.594999313354492, -10.886845588684082, -6.241024971008301, -1.5631743669509888, -0.0006121906917542219]",good,drop_argument,89,syntax,argument_structure,sample6,-4.606059551239014,-4.41303300857544,FALSE
Name does go to .,-4.41303300857544,-26.47819709777832,"what , n't get the","[-3.349701166152954, -5.594999313354492, -6.659439563751221, -4.387908935546875, -6.485417366027832, -0.000731558189727366]",bad,drop_argument,89,syntax,argument_structure,sample6,-4.606059551239014,-4.41303300857544,FALSE
Name does climb up .,-4.783325672149658,-28.699954986572266,"what , n't have .","[-3.405649185180664, -4.697519302368164, -11.798847198486328, -7.110686302185059, -1.6866205930709839, -0.0006304183625616133]",good,drop_argument,89,syntax,argument_structure,sample7,-4.783325672149658,-4.206722736358643,FALSE
Name does go to .,-4.206722736358643,-25.240337371826172,"what , n't . put","[-3.405649185180664, -4.697519302368164, -7.400698661804199, -3.9183521270751953, -5.817345142364502, -0.000773488252889365]",bad,drop_argument,89,syntax,argument_structure,sample7,-4.783325672149658,-4.206722736358643,FALSE
Name does climb up .,-5.013453960418701,-30.08072280883789,"what , n't have ?","[-3.1054515838623047, -5.4001874923706055, -12.288435935974121, -6.603244781494141, -2.6830904483795166, -0.00031394799589179456]",good,drop_argument,89,syntax,argument_structure,sample8,-5.013453960418701,-4.336382389068604,FALSE
Name does go to .,-4.336382389068604,-26.018295288085938,"what , n't . school","[-3.1054515838623047, -5.4001874923706055, -6.570871829986572, -3.8901853561401367, -7.050983905792236, -0.0006169561529532075]",bad,drop_argument,89,syntax,argument_structure,sample8,-5.013453960418701,-4.336382389068604,FALSE
