Sentence,LenFacScore,Score,predicted_sent,logprobs,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
Name is n't seen by some mouth .,-4.181445121765137,-37.63300704956055,"what , for a that that ? ?","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -5.249246597290039, -6.779695987701416, -7.050074100494385, -8.179729461669922, -1.2766294479370117, -0.00037472377880476415]",bad,animate_subject_passive,804,syntax,s-selection,sample10,-4.47761344909668,-4.181445121765137,FALSE
Name is n't seen by some ladies .,-4.47761344909668,-40.29852294921875,"what , for a that that ? .","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -5.249246597290039, -6.779695987701416, -7.050074100494385, -11.571418762207031, -0.5504902005195618, -0.00033790123416110873]",good,animate_subject_passive,804,syntax,s-selection,sample10,-4.47761344909668,-4.181445121765137,FALSE
Name is n't seen by some mouth .,-4.486178874969482,-40.3756103515625,"what , for a ? Name ? .","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -8.691631317138672, -7.7739458084106445, -7.374576091766357, -7.328604698181152, -0.5289545059204102, -0.0005303407087922096]",bad,animate_subject_passive,804,syntax,s-selection,sample2,-4.869760513305664,-4.486178874969482,FALSE
Name is n't seen by some ladies .,-4.869760513305664,-43.827842712402344,"what , for a ? Name ? ?","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -8.691631317138672, -7.7739458084106445, -7.374576091766357, -9.718794822692871, -1.5909563302993774, -0.0005677518784068525]",good,animate_subject_passive,804,syntax,s-selection,sample2,-4.869760513305664,-4.486178874969482,FALSE
Name is n't seen by some mouth .,-5.017786026000977,-45.160072326660156,what . for that that the of ?,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -7.887713432312012, -9.812429428100586, -7.618051528930664, -8.609603881835938, -2.4025516510009766, -0.0004127365828026086]",bad,animate_subject_passive,804,syntax,s-selection,sample3,-5.291316032409668,-5.017786026000977,FALSE
Name is n't seen by some ladies .,-5.291316032409668,-47.62184524536133,what . for that that the of ?,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -7.887713432312012, -9.812429428100586, -7.618051528930664, -11.788999557495117, -1.6846282482147217, -0.0007183355046436191]",good,animate_subject_passive,804,syntax,s-selection,sample3,-5.291316032409668,-5.017786026000977,FALSE
Name is n't seen by some mouth .,-4.832658767700195,-43.49393081665039,"what , for a a the ? ?","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -7.088926792144775, -10.458352088928223, -6.547860145568848, -8.474100112915039, -1.390843391418457, -0.0008041008841246367]",bad,animate_subject_passive,804,syntax,s-selection,sample4,-5.239163398742676,-4.832658767700195,FALSE
Name is n't seen by some ladies .,-5.239163398742676,-47.152469635009766,"what , for a a the ? ?","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -7.088926792144775, -10.458352088928223, -6.547860145568848, -12.427595138549805, -1.0961054563522339, -0.0005845506675541401]",good,animate_subject_passive,804,syntax,s-selection,sample4,-5.239163398742676,-4.832658767700195,FALSE
Name is n't seen by some mouth .,-3.930136442184448,-35.3712272644043,"what , for a a Name more .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -5.45743465423584, -7.998775959014893, -4.731812000274658, -8.29302978515625, -0.309567391872406, -0.000704159727320075]",bad,animate_subject_passive,804,syntax,s-selection,sample5,-4.189706325531006,-3.930136442184448,FALSE
Name is n't seen by some ladies .,-4.189706325531006,-37.70735549926758,"what , for a a Name more .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -5.45743465423584, -7.998775959014893, -4.731812000274658, -10.818476676940918, -0.1201043352484703, -0.0008485292200930417]",good,animate_subject_passive,804,syntax,s-selection,sample5,-4.189706325531006,-3.930136442184448,FALSE
Name is n't seen by some mouth .,-4.545019626617432,-40.90517807006836,"what , for dancing a Name of ?","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -6.985684394836426, -8.779792785644531, -6.713723182678223, -7.648494720458984, -1.5390571355819702, -0.000447530735982582]",bad,animate_subject_passive,804,syntax,s-selection,sample6,-4.96822452545166,-4.545019626617432,FALSE
Name is n't seen by some ladies .,-4.96822452545166,-44.714019775390625,"what , for dancing a Name of ?","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -6.985684394836426, -8.779792785644531, -6.713723182678223, -11.626956939697266, -1.3695974349975586, -0.000288087350782007]",good,animate_subject_passive,804,syntax,s-selection,sample6,-4.96822452545166,-4.545019626617432,FALSE
Name is n't seen by some mouth .,-4.920161247253418,-44.28145217895508,"what , for that a a of .","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -9.71823501586914, -10.29971981048584, -5.652647495269775, -8.051074028015137, -0.6241509318351746, -0.000658057106193155]",bad,animate_subject_passive,804,syntax,s-selection,sample7,-5.467986106872559,-4.920161247253418,FALSE
Name is n't seen by some ladies .,-5.467986106872559,-49.211875915527344,"what , for that a a of .","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -9.71823501586914, -10.29971981048584, -5.652647495269775, -13.038352012634277, -0.5673710703849792, -0.0005800233921036124]",good,animate_subject_passive,804,syntax,s-selection,sample7,-5.467986106872559,-4.920161247253418,FALSE
Name is n't seen by some mouth .,-5.182358741760254,-46.64122772216797,"what , for that Name Name of ?","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -6.722525596618652, -10.990623474121094, -7.871104717254639, -8.811870574951172, -2.9324679374694824, -0.00024971229140646756]",bad,animate_subject_passive,804,syntax,s-selection,sample8,-5.547896385192871,-5.182358741760254,FALSE
Name is n't seen by some ladies .,-5.547896385192871,-49.931068420410156,"what , for that Name Name of ?","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -6.722525596618652, -10.990623474121094, -7.871104717254639, -12.559589385986328, -2.4745960235595703, -0.0002426806604489684]",good,animate_subject_passive,804,syntax,s-selection,sample8,-5.547896385192871,-5.182358741760254,FALSE
Name is n't seen by some mouth .,-4.460000991821289,-40.140010833740234,"what , home broken a Name . .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -5.149035930633545, -9.855101585388184, -7.0875163078308105, -8.876131057739258, -0.030934637412428856, -0.0006007535266689956]",bad,animate_subject_passive,804,syntax,s-selection,sample9,-4.916991233825684,-4.460000991821289,FALSE
Name is n't seen by some ladies .,-4.916991233825684,-44.25292205810547,"what , home broken a Name . .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -5.149035930633545, -9.855101585388184, -7.0875163078308105, -12.429277420043945, -0.5908600687980652, -0.0004389514506328851]",good,animate_subject_passive,804,syntax,s-selection,sample9,-4.916991233825684,-4.460000991821289,FALSE
Name is n't watched by some fish .,-5.111147880554199,-46.00033187866211,"what , for going . Name . .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -12.883810043334961, -8.534571647644043, -8.655868530273438, -6.2353315353393555, -0.3283708095550537, -0.00020037073409184813]",bad,animate_subject_passive,91,syntax,s-selection,sample1,-5.11527681350708,-5.111147880554199,FALSE
Name is n't watched by some children .,-5.11527681350708,-46.03749084472656,"what , for going . Name . .","[-3.038832426071167, -3.1910829544067383, -3.1322641372680664, -12.883810043334961, -8.534571647644043, -8.655868530273438, -6.517958641052246, -0.08275219798088074, -0.00034731553751043975]",good,animate_subject_passive,91,syntax,s-selection,sample1,-5.11527681350708,-5.111147880554199,FALSE
Name is n't watched by some fish .,-4.595893383026123,-41.363040924072266,"what , for a that the ? ?","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -11.898477554321289, -7.9997053146362305, -6.606540679931641, -3.848688840866089, -1.9121307134628296, -0.0002356490003876388]",bad,animate_subject_passive,91,syntax,s-selection,sample10,-4.7198357582092285,-4.595893383026123,FALSE
Name is n't watched by some children .,-4.7198357582092285,-42.47852325439453,"what , for a that the ? ?","[-3.5443806648254395, -2.6201326847076416, -2.9327449798583984, -11.898477554321289, -7.9997053146362305, -6.606540679931641, -5.6409478187561035, -1.2352696657180786, -0.0003197873884346336]",good,animate_subject_passive,91,syntax,s-selection,sample10,-4.7198357582092285,-4.595893383026123,FALSE
Name is n't watched by some fish .,-4.356131076812744,-39.20518112182617,"what , for a that Name . ?","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -9.933773040771484, -8.058399200439453, -6.535233974456787, -4.900406360626221, -1.0993990898132324, -0.0006017066189087927]",bad,animate_subject_passive,91,syntax,s-selection,sample2,-4.433810710906982,-4.356131076812744,FALSE
Name is n't watched by some children .,-4.433810710906982,-39.904296875,"what , for a that Name . .","[-3.3328781127929688, -2.771517753601074, -2.572971820831299, -9.933773040771484, -8.058399200439453, -6.535233974456787, -6.197445869445801, -0.5014737248420715, -0.0006051616510376334]",good,animate_subject_passive,91,syntax,s-selection,sample2,-4.433810710906982,-4.356131076812744,FALSE
Name is n't watched by some fish .,-4.901960372924805,-44.117645263671875,what . for that . the of .,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -14.472944259643555, -8.37142562866211, -7.432583808898926, -4.636321067810059, -0.37453562021255493, -0.0005265279905870557]",bad,animate_subject_passive,91,syntax,s-selection,sample3,-5.227617263793945,-4.901960372924805,FALSE
Name is n't watched by some children .,-5.227617263793945,-47.048553466796875,what . for that . the of with,"[-3.209115743637085, -2.775151491165161, -2.8450405597686768, -14.472944259643555, -8.37142562866211, -7.432583808898926, -5.901525020599365, -2.040280342102051, -0.0004881620698142797]",good,animate_subject_passive,91,syntax,s-selection,sample3,-5.227617263793945,-4.901960372924805,FALSE
Name is n't watched by some fish .,-4.472158432006836,-40.24942398071289,"what , for a it the . .","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -9.47864818572998, -9.7351713180542, -5.625317573547363, -5.506328105926514, -0.3703131675720215, -0.0006007535266689956]",bad,animate_subject_passive,91,syntax,s-selection,sample4,-4.534615993499756,-4.472158432006836,FALSE
Name is n't watched by some children .,-4.534615993499756,-40.81154251098633,"what , for a it the . .","[-3.3675284385681152, -2.9310076236724854, -3.2345099449157715, -9.47864818572998, -9.7351713180542, -5.625317573547363, -5.902630805969238, -0.5361493229866028, -0.0005820487276650965]",good,animate_subject_passive,91,syntax,s-selection,sample4,-4.534615993499756,-4.472158432006836,FALSE
Name is n't watched by some fish .,-4.364805698394775,-39.28325271606445,"what , for a it Name more .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -10.033086776733398, -9.783411026000977, -5.679478168487549, -4.37970495223999, -0.8272562026977539, -0.00041345154750160873]",bad,animate_subject_passive,91,syntax,s-selection,sample5,-4.602444171905518,-4.364805698394775,FALSE
Name is n't watched by some children .,-4.602444171905518,-41.4219970703125,"what , for a it Name more .","[-2.9871325492858887, -2.882777690887451, -2.7099924087524414, -10.033086776733398, -9.783411026000977, -5.679478168487549, -6.545936107635498, -0.7997231483459473, -0.0004576589271891862]",good,animate_subject_passive,91,syntax,s-selection,sample5,-4.602444171905518,-4.364805698394775,FALSE
Name is n't watched by some fish .,-4.370851516723633,-39.33766174316406,"what , for dancing that yourself . .","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -11.643926620483398, -6.210354328155518, -6.752164840698242, -5.2223801612854, -0.27052128314971924, -0.00033456450910307467]",bad,animate_subject_passive,91,syntax,s-selection,sample6,-4.602578639984131,-4.370851516723633,FALSE
Name is n't watched by some children .,-4.602578639984131,-41.4232063293457,"what , for dancing that yourself . .","[-3.349701166152954, -2.8199002742767334, -3.068375825881958, -11.643926620483398, -6.210354328155518, -6.752164840698242, -7.226910591125488, -0.35139280557632446, -0.00047755756531842053]",good,animate_subject_passive,91,syntax,s-selection,sample6,-4.602578639984131,-4.370851516723633,FALSE
Name is n't watched by some fish .,-4.39459228515625,-39.55133056640625,"what , for that a a of ?","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -12.056055068969727, -7.607807159423828, -4.901117324829102, -2.7592124938964844, -2.2916717529296875, -0.0005000770906917751]",bad,animate_subject_passive,91,syntax,s-selection,sample7,-4.744992256164551,-4.39459228515625,FALSE
Name is n't watched by some children .,-4.744992256164551,-42.70492935180664,"what , for that a a of .","[-3.405649185180664, -2.710620403289795, -3.8186964988708496, -12.056055068969727, -7.607807159423828, -4.901117324829102, -7.3209123611450195, -0.883518397808075, -0.0005545270396396518]",good,animate_subject_passive,91,syntax,s-selection,sample7,-4.744992256164551,-4.39459228515625,FALSE
Name is n't watched by some fish .,-4.75450611114502,-42.79055404663086,"what , for that Name Name of .","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -11.489533424377441, -8.697502136230469, -7.822351932525635, -4.537850379943848, -0.9307074546813965, -0.00022230061586014926]",bad,animate_subject_passive,91,syntax,s-selection,sample8,-5.230964183807373,-4.75450611114502,FALSE
Name is n't watched by some children .,-5.230964183807373,-47.078678131103516,"what , for that Name Name of ?","[-3.1054515838623047, -3.0804266929626465, -3.1265077590942383, -11.489533424377441, -8.697502136230469, -7.822351932525635, -7.74932861328125, -2.007293462753296, -0.00028165188268758357]",good,animate_subject_passive,91,syntax,s-selection,sample8,-5.230964183807373,-4.75450611114502,FALSE
Name is n't watched by some fish .,-4.486466884613037,-40.37820053100586,"what , home broken a Name of .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -12.10550308227539, -7.076591968536377, -6.107958793640137, -5.400127410888672, -0.5469241142272949, -0.00040141629870049655]",bad,animate_subject_passive,91,syntax,s-selection,sample9,-4.640050411224365,-4.486466884613037,FALSE
Name is n't watched by some children .,-4.640050411224365,-41.76045227050781,"what , home broken a Name of .","[-3.224195957183838, -2.9686989784240723, -2.9477994441986084, -12.10550308227539, -7.076591968536377, -6.107958793640137, -6.623233318328857, -0.706109881401062, -0.0003638797497842461]",good,animate_subject_passive,91,syntax,s-selection,sample9,-4.640050411224365,-4.486466884613037,FALSE
a school is n't run around by the lady .,-5.097657203674316,-56.0742301940918,what what ? n't shining ? ? himself bed ?,"[-4.398867607116699, -9.612188339233398, -6.458394527435303, -1.5640805959701538, -7.802116870880127, -5.690929889678955, -8.80617904663086, -3.6025261878967285, -7.3511857986450195, -0.7872780561447144, -0.0004797023138962686]",good,animate_subject_passive,939,syntax,s-selection,sample1,-5.097657203674316,-5.014928817749023,FALSE
a school is n't run around by the bird .,-5.014928817749023,-55.164215087890625,what what ? n't shining ? ? himself bed .,"[-4.398867607116699, -9.612188339233398, -6.458394527435303, -1.5640805959701538, -7.802116870880127, -5.690929889678955, -8.80617904663086, -3.6025261878967285, -6.662384986877441, -0.5662573575973511, -0.00028713393840007484]",bad,animate_subject_passive,939,syntax,s-selection,sample1,-5.097657203674316,-5.014928817749023,FALSE
a school is n't run around by the lady .,-4.762803077697754,-52.39083480834961,what what . n't . . . . other .,"[-4.025218486785889, -9.347992897033691, -4.628425598144531, -2.031449556350708, -8.24394416809082, -6.051694869995117, -7.60443115234375, -2.1628236770629883, -8.230372428894043, -0.06416545063257217, -0.00031442465842701495]",good,animate_subject_passive,939,syntax,s-selection,sample10,-4.762803077697754,-4.577630043029785,FALSE
a school is n't run around by the bird .,-4.577630043029785,-50.35393142700195,what what . n't . . . . other .,"[-4.025218486785889, -9.347992897033691, -4.628425598144531, -2.031449556350708, -8.24394416809082, -6.051694869995117, -7.60443115234375, -2.1628236770629883, -6.217411041259766, -0.039919525384902954, -0.000618624035269022]",bad,animate_subject_passive,939,syntax,s-selection,sample10,-4.762803077697754,-4.577630043029785,FALSE
a school is n't run around by the lady .,-4.893772602081299,-53.83150100708008,what what . . . . . Name other .,"[-4.430140495300293, -10.640728950500488, -4.469701290130615, -3.6746389865875244, -7.728398323059082, -6.210113525390625, -7.338634490966797, -2.0748448371887207, -6.9837751388549805, -0.280104398727417, -0.0004211969207972288]",good,animate_subject_passive,939,syntax,s-selection,sample2,-4.893772602081299,-4.87387752532959,FALSE
a school is n't run around by the bird .,-4.87387752532959,-53.61265182495117,what what . . . . . Name other .,"[-4.430140495300293, -10.640728950500488, -4.469701290130615, -3.6746389865875244, -7.728398323059082, -6.210113525390625, -7.338634490966797, -2.0748448371887207, -6.999114036560059, -0.045806918293237686, -0.0005324853118509054]",bad,animate_subject_passive,939,syntax,s-selection,sample2,-4.893772602081299,-4.87387752532959,FALSE
a school is n't run around by the lady .,-4.860834121704102,-53.46917724609375,what little . for . for . Name book *T*,"[-4.351625442504883, -9.9946870803833, -4.580982208251953, -4.731778144836426, -7.068002700805664, -4.643857479095459, -6.444482326507568, -1.9382116794586182, -7.661935329437256, -2.0531859397888184, -0.000428108120104298]",good,animate_subject_passive,939,syntax,s-selection,sample3,-4.860834121704102,-4.62519645690918,FALSE
a school is n't run around by the bird .,-4.62519645690918,-50.877159118652344,what little . for . for . Name book .,"[-4.351625442504883, -9.9946870803833, -4.580982208251953, -4.731778144836426, -7.068002700805664, -4.643857479095459, -6.444482326507568, -1.9382116794586182, -6.2464094161987305, -0.8766546845436096, -0.0004690977220889181]",bad,animate_subject_passive,939,syntax,s-selection,sample3,-4.860834121704102,-4.62519645690918,FALSE
a school is n't run around by the lady .,-4.699830532073975,-51.69813537597656,"what little . . . , . yourself water .","[-4.314018726348877, -8.558089256286621, -4.406194686889648, -2.8730275630950928, -6.261961936950684, -7.324238300323486, -7.527794361114502, -2.782857894897461, -7.610555171966553, -0.03844815492630005, -0.0009516716236248612]",good,animate_subject_passive,939,syntax,s-selection,sample4,-4.699830532073975,-4.68659257888794,FALSE
a school is n't run around by the bird .,-4.68659257888794,-51.552520751953125,"what little . . . , . yourself water .","[-4.314018726348877, -8.558089256286621, -4.406194686889648, -2.8730275630950928, -6.261961936950684, -7.324238300323486, -7.527794361114502, -2.782857894897461, -7.431138038635254, -0.07272593677043915, -0.00047922570956870914]",bad,animate_subject_passive,939,syntax,s-selection,sample4,-4.699830532073975,-4.68659257888794,FALSE
a school is n't run around by the lady .,-4.517707824707031,-49.694786071777344,what Name . n't shining in . Name Name .,"[-4.192211627960205, -7.745504856109619, -4.338483810424805, -2.330298662185669, -8.267976760864258, -5.8249711990356445, -5.962932586669922, -3.1953582763671875, -6.3817644119262695, -1.4544355869293213, -0.000847814604640007]",good,animate_subject_passive,939,syntax,s-selection,sample5,-4.517707824707031,-4.524927139282227,TRUE
a school is n't run around by the bird .,-4.524927139282227,-49.774200439453125,what Name . n't shining in . Name Name .,"[-4.192211627960205, -7.745504856109619, -4.338483810424805, -2.330298662185669, -8.267976760864258, -5.8249711990356445, -5.962932586669922, -3.1953582763671875, -6.638368606567383, -1.2777096033096313, -0.0003859252028632909]",bad,animate_subject_passive,939,syntax,s-selection,sample5,-4.517707824707031,-4.524927139282227,TRUE
a school is n't run around by the lady .,-4.756602764129639,-52.322628021240234,what what ? n't it ? . yourself door .,"[-4.07696533203125, -10.227404594421387, -4.353193283081055, -1.5208674669265747, -7.58083438873291, -6.881275653839111, -5.835577964782715, -2.769073009490967, -8.657787322998047, -0.4192649722099304, -0.00038413776201196015]",good,animate_subject_passive,939,syntax,s-selection,sample6,-4.756602764129639,-4.54395866394043,FALSE
a school is n't run around by the bird .,-4.54395866394043,-49.983543395996094,what what ? n't it ? . yourself door ?,"[-4.07696533203125, -10.227404594421387, -4.353193283081055, -1.5208674669265747, -7.58083438873291, -6.881275653839111, -5.835577964782715, -2.769073009490967, -5.291849613189697, -1.4459928274154663, -0.0005098473629914224]",bad,animate_subject_passive,939,syntax,s-selection,sample6,-4.756602764129639,-4.54395866394043,FALSE
a school is n't run around by the lady .,-4.8814473152160645,-53.6959228515625,what what . there broken . . . other .,"[-4.070566654205322, -10.011285781860352, -5.7741312980651855, -3.364528179168701, -6.781927108764648, -6.670757293701172, -7.443674564361572, -3.1724910736083984, -6.255204200744629, -0.1503874659538269, -0.000964414793998003]",good,animate_subject_passive,939,syntax,s-selection,sample7,-4.8814473152160645,-4.932806015014648,TRUE
a school is n't run around by the bird .,-4.932806015014648,-54.2608642578125,what what . there broken . . . other .,"[-4.070566654205322, -10.011285781860352, -5.7741312980651855, -3.364528179168701, -6.781927108764648, -6.670757293701172, -7.443674564361572, -3.1724910736083984, -6.826895713806152, -0.14355087280273438, -0.0010489681735634804]",bad,animate_subject_passive,939,syntax,s-selection,sample7,-4.8814473152160645,-4.932806015014648,TRUE
a school is n't run around by the lady .,-4.977527141571045,-54.7527961730957,what what . . . . . himself way .,"[-4.174904823303223, -9.862471580505371, -4.253286361694336, -2.7423715591430664, -7.556844234466553, -7.683224678039551, -8.275806427001953, -2.0683467388153076, -7.190377235412598, -0.9447773694992065, -0.0003859252028632909]",good,animate_subject_passive,939,syntax,s-selection,sample8,-4.977527141571045,-4.8616557121276855,FALSE
a school is n't run around by the bird .,-4.8616557121276855,-53.478214263916016,what what . . . . . himself way .,"[-4.174904823303223, -9.862471580505371, -4.253286361694336, -2.7423715591430664, -7.556844234466553, -7.683224678039551, -8.275806427001953, -2.0683467388153076, -6.608574390411377, -0.25210294127464294, -0.00028236693469807506]",bad,animate_subject_passive,939,syntax,s-selection,sample8,-4.977527141571045,-4.8616557121276855,FALSE
a school is n't run around by the lady .,-5.225564002990723,-57.481204986572266,what what . . . . . yourself house .,"[-4.060761451721191, -9.10591983795166, -6.437400817871094, -3.4858531951904297, -7.803374290466309, -8.015310287475586, -8.249866485595703, -2.6274495124816895, -7.618736743927002, -0.07624700665473938, -0.00028761065914295614]",good,animate_subject_passive,939,syntax,s-selection,sample9,-5.225564002990723,-5.197539329528809,FALSE
a school is n't run around by the bird .,-5.197539329528809,-57.17293167114258,what what . . . . . yourself house .,"[-4.060761451721191, -9.10591983795166, -6.437400817871094, -3.4858531951904297, -7.803374290466309, -8.015310287475586, -8.249866485595703, -2.6274495124816895, -7.247098445892334, -0.13954773545265198, -0.00034874555421993136]",bad,animate_subject_passive,939,syntax,s-selection,sample9,-5.225564002990723,-5.197539329528809,FALSE
that door was n't seen by the men .,-5.203252792358398,-52.032527923583984,what 's . a there *T* END END .,"[-3.5873281955718994, -11.74512004852295, -5.5542402267456055, -4.115006923675537, -7.035744667053223, -9.618986129760742, -1.9783096313476562, -7.2870683670043945, -1.1104040145874023, -0.00031513971043750644]",good,animate_subject_passive,946,syntax,s-selection,sample1,-5.203252792358398,-4.934884071350098,FALSE
that door was n't seen by the book .,-4.934884071350098,-49.34884262084961,what 's . a there *T* END END .,"[-3.5873281955718994, -11.74512004852295, -5.5542402267456055, -4.115006923675537, -7.035744667053223, -9.618986129760742, -1.9783096313476562, -5.028101921081543, -0.6856331825256348, -0.0003721021639648825]",bad,animate_subject_passive,946,syntax,s-selection,sample1,-5.203252792358398,-4.934884071350098,FALSE
that door was n't seen by the men .,-4.39684009552002,-43.96839904785156,what 's . in . Name . floor .,"[-3.1774439811706543, -8.71170425415039, -6.062482833862305, -2.0502755641937256, -5.974150657653809, -7.1004486083984375, -2.64754056930542, -7.952029228210449, -0.29211434721946716, -0.00020740265608765185]",good,animate_subject_passive,946,syntax,s-selection,sample10,-4.39684009552002,-4.081493854522705,FALSE
that door was n't seen by the book .,-4.081493854522705,-40.814937591552734,what 's . in . Name . floor .,"[-3.1774439811706543, -8.71170425415039, -6.062482833862305, -2.0502755641937256, -5.974150657653809, -7.1004486083984375, -2.64754056930542, -5.03977108001709, -0.05087796226143837, -0.00023993951617740095]",bad,animate_subject_passive,946,syntax,s-selection,sample10,-4.39684009552002,-4.081493854522705,FALSE
that door was n't seen by the men .,-5.216778755187988,-52.16778564453125,what 's . . . . Name car .,"[-3.357022285461426, -10.771140098571777, -6.1610236167907715, -3.1527838706970215, -8.972585678100586, -8.500641822814941, -3.6461257934570312, -7.515860557556152, -0.0900370255112648, -0.0005663221818394959]",good,animate_subject_passive,946,syntax,s-selection,sample2,-5.216778755187988,-4.868825435638428,FALSE
that door was n't seen by the book .,-4.868825435638428,-48.688255310058594,what 's . . . . Name car .,"[-3.357022285461426, -10.771140098571777, -6.1610236167907715, -3.1527838706970215, -8.972585678100586, -8.500641822814941, -3.6461257934570312, -4.061851978302002, -0.06461121141910553, -0.0004693360242526978]",bad,animate_subject_passive,946,syntax,s-selection,sample2,-5.216778755187988,-4.868825435638428,FALSE
that door was n't seen by the men .,-4.585485458374023,-45.854854583740234,what 's . . it that the other .,"[-3.3829286098480225, -7.693625450134277, -4.7968292236328125, -2.2872347831726074, -8.91638469696045, -10.242417335510254, -2.4570205211639404, -5.716519355773926, -0.361588716506958, -0.00030751267331652343]",good,animate_subject_passive,946,syntax,s-selection,sample3,-4.585485458374023,-4.357675552368164,FALSE
that door was n't seen by the book .,-4.357675552368164,-43.57675552368164,what 's . . it that the other .,"[-3.3829286098480225, -7.693625450134277, -4.7968292236328125, -2.2872347831726074, -8.91638469696045, -10.242417335510254, -2.4570205211639404, -3.778006076812744, -0.02193254791200161, -0.00037472377880476415]",bad,animate_subject_passive,946,syntax,s-selection,sample3,-4.585485458374023,-4.357675552368164,FALSE
that door was n't seen by the men .,-4.739416599273682,-47.3941650390625,what 's . n't . . . other .,"[-3.219904899597168, -8.376604080200195, -6.731665134429932, -1.5489741563796997, -9.761691093444824, -9.042060852050781, -2.2979235649108887, -6.364881992340088, -0.05010940507054329, -0.00034850722295232117]",good,animate_subject_passive,946,syntax,s-selection,sample4,-4.739416599273682,-4.617475986480713,FALSE
that door was n't seen by the book .,-4.617475986480713,-46.17475891113281,what 's . n't . . . other .,"[-3.219904899597168, -8.376604080200195, -6.731665134429932, -1.5489741563796997, -9.761691093444824, -9.042060852050781, -2.2979235649108887, -5.072837829589844, -0.12269709259271622, -0.00039748396375216544]",bad,animate_subject_passive,946,syntax,s-selection,sample4,-4.739416599273682,-4.617475986480713,FALSE
that door was n't seen by the men .,-4.342816352844238,-43.42816162109375,what 's . a a a Name other .,"[-3.3496899604797363, -7.857542514801025, -5.705138683319092, -3.026400566101074, -5.682785987854004, -6.939159870147705, -2.887883424758911, -7.849977016448975, -0.12913478910923004, -0.00045217780279926956]",good,animate_subject_passive,946,syntax,s-selection,sample5,-4.342816352844238,-4.0116400718688965,FALSE
that door was n't seen by the book .,-4.0116400718688965,-40.11640167236328,what 's . a a a Name other .,"[-3.3496899604797363, -7.857542514801025, -5.705138683319092, -3.026400566101074, -5.682785987854004, -6.939159870147705, -2.887883424758911, -4.482958793640137, -0.18436871469020844, -0.0004744596080854535]",bad,animate_subject_passive,946,syntax,s-selection,sample5,-4.342816352844238,-4.0116400718688965,FALSE
that door was n't seen by the men .,-4.616645336151123,-46.16645431518555,what 's . a a a Name other .,"[-3.432018995285034, -9.53135871887207, -5.319160461425781, -2.4823741912841797, -6.601025581359863, -7.915040016174316, -3.0610756874084473, -7.163448333740234, -0.6604702472686768, -0.00048029806930571795]",good,animate_subject_passive,946,syntax,s-selection,sample6,-4.616645336151123,-4.539320945739746,FALSE
that door was n't seen by the book .,-4.539320945739746,-45.39320755004883,what 's . a a a Name other .,"[-3.432018995285034, -9.53135871887207, -5.319160461425781, -2.4823741912841797, -6.601025581359863, -7.915040016174316, -3.0610756874084473, -6.633427619934082, -0.4172208905220032, -0.0005067494930699468]",bad,animate_subject_passive,946,syntax,s-selection,sample6,-4.616645336151123,-4.539320945739746,FALSE
that door was n't seen by the men .,-4.905031681060791,-49.050315856933594,what 's . a you Name Name little .,"[-3.3106212615966797, -10.517473220825195, -5.4441680908203125, -2.8040125370025635, -7.9790215492248535, -7.978758811950684, -4.065152168273926, -6.523036479949951, -0.42751964926719666, -0.0005548844928853214]",good,animate_subject_passive,946,syntax,s-selection,sample7,-4.905031681060791,-4.687045097351074,FALSE
that door was n't seen by the book .,-4.687045097351074,-46.870452880859375,what 's . a you Name Name little .,"[-3.3106212615966797, -10.517473220825195, -5.4441680908203125, -2.8040125370025635, -7.9790215492248535, -7.978758811950684, -4.065152168273926, -4.452615737915039, -0.3177855908870697, -0.0008473381749354303]",bad,animate_subject_passive,946,syntax,s-selection,sample7,-4.905031681060791,-4.687045097351074,FALSE
