Sentence,WUGgedSentence,Score,LenFacScore,CleanedParse,GoodBad,Filename,pair_id,field,linguistics_term,Grammar,good_score,bad_score,correct_pair
whose can Name climb down steps ?,whose can Name climb down steps ?,-44.17363061122799,-6.310518658746856,(ROOT (WHNP _whose) (SQ (MD _can) (NP _Name) (VP (VB _climb) (PRT _down) (NP _steps))) (. _?)),bad,left_branch_island_simple_question,88,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.551334518833349,-6.310518658746856,TRUE
whose steps can Name climb down ?,whose steps can Name climb down ?,-38.859341631833445,-5.551334518833349,(ROOT (WHNP (WP$ _whose) (NNS _steps)) (SQ (MD _can) (NP _Name) (VP (VB _climb) (ADVP _down))) (. _?)),good,left_branch_island_simple_question,88,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.551334518833349,-6.310518658746856,TRUE
whose can Name climb down steps ?,whose can Name climb down steps ?,-44.08967722145115,-6.298525317350164,(ROOT (WHNP _whose) (SQ (MD _can) (NP _Name) (VP (VB _climb) (PRT _down) (NP _steps))) (. _?)),bad,left_branch_island_simple_question,88,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.550329344164564,-6.298525317350164,TRUE
whose steps can Name climb down ?,whose steps can Name climb down ?,-38.852305409151946,-5.550329344164564,(ROOT (WHNP (WP$ _whose) (NNS _steps)) (SQ (MD _can) (NP _Name) (VP (VB _climb) (RB _down))) (. _?)),good,left_branch_island_simple_question,88,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.550329344164564,-6.298525317350164,TRUE
whose can Name climb down steps ?,whose can Name climb down steps ?,-43.0112802192931,-6.144468602756157,(ROOT (WHNP _whose) (SQ (MD _can) (NP _Name) (VP (VB _climb) (PRT _down) (NP _steps))) (. _?)),bad,left_branch_island_simple_question,88,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.496751296339113,-6.144468602756157,TRUE
whose steps can Name climb down ?,whose steps can Name climb down ?,-38.47725907437379,-5.496751296339113,(ROOT (WHNP (WP$ _whose) (NNS _steps)) (SQ (MD _can) (NP _Name) (VP (VB _climb) (RB _down))) (. _?)),good,left_branch_island_simple_question,88,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.496751296339113,-6.144468602756157,TRUE
which would Name clean couch ?,which would Name clean couch ?,-38.698858262410496,-6.449809710401749,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.90479731875062,-6.449809710401749,TRUE
which couch would Name clean ?,which couch would Name clean ?,-35.42878391250372,-5.90479731875062,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.90479731875062,-6.449809710401749,TRUE
which would Name clean couch ?,which would Name clean couch ?,-40.1678091792856,-6.694634863214266,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch)) (. _?))),bad,left_branch_island_simple_question,892,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.196681217110929,-6.694634863214266,TRUE
which couch would Name clean ?,which couch would Name clean ?,-37.18008730266558,-6.196681217110929,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean) (. _?))),good,left_branch_island_simple_question,892,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.196681217110929,-6.694634863214266,TRUE
which would Name clean couch ?,which would Name clean couch ?,-40.241123789176235,-6.706853964862706,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.088966986508122,-6.706853964862706,TRUE
which couch would Name clean ?,which couch would Name clean ?,-36.533801919048734,-6.088966986508122,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-6.088966986508122,-6.706853964862706,TRUE
which would Name clean couch ?,which would Name clean couch ?,-41.482053074466045,-6.913675512411007,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.310044233450792,-6.913675512411007,TRUE
which couch would Name clean ?,which couch would Name clean ?,-37.86026540070475,-6.310044233450792,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-6.310044233450792,-6.913675512411007,TRUE
which would Name clean couch ?,which would Name clean couch ?,-40.587253713413766,-6.764542285568961,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.218536815285724,-6.764542285568961,TRUE
which couch would Name clean ?,which couch would Name clean ?,-37.31122089171434,-6.218536815285724,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.218536815285724,-6.764542285568961,TRUE
which would Name clean couch ?,which would Name clean couch ?,-39.6764796347765,-6.612746605796083,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.1961827831307765,-6.612746605796083,TRUE
which couch would Name clean ?,which couch would Name clean ?,-37.17709669878466,-6.1961827831307765,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.1961827831307765,-6.612746605796083,TRUE
which would Name clean couch ?,which would Name clean couch ?,-39.821795532682685,-6.636965922113781,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.019975306847854,-6.636965922113781,TRUE
which couch would Name clean ?,which couch would Name clean ?,-36.119851841087126,-6.019975306847854,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-6.019975306847854,-6.636965922113781,TRUE
which would Name clean couch ?,which would Name clean couch ?,-39.486264270891745,-6.581044045148624,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.232709130049442,-6.581044045148624,TRUE
which couch would Name clean ?,which couch would Name clean ?,-37.39625478029665,-6.232709130049442,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-6.232709130049442,-6.581044045148624,TRUE
which would Name clean couch ?,which would Name clean couch ?,-39.647226939495845,-6.6078711565826405,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.925611011721961,-6.6078711565826405,TRUE
which couch would Name clean ?,which couch would Name clean ?,-35.553666070331765,-5.925611011721961,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.925611011721961,-6.6078711565826405,TRUE
which would Name clean couch ?,which would Name clean couch ?,-38.823099230900205,-6.470516538483367,(ROOT (WHNP _which) (SQ (MD _would) (NP _Name) (VP (VB _clean) (NP _couch))) (. _?)),bad,left_branch_island_simple_question,892,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.910457855736753,-6.470516538483367,TRUE
which couch would Name clean ?,which couch would Name clean ?,-35.46274713442052,-5.910457855736753,(ROOT (WHNP (WDT _which) (NN _couch)) (SQ (MD _would) (NP _Name) (VP _clean)) (. _?)),good,left_branch_island_simple_question,892,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.910457855736753,-6.470516538483367,TRUE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.49043203239607,-5.212918861770867,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.837406375949724,-5.212918861770867,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-40.86184463164807,-5.837406375949724,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.837406375949724,-5.212918861770867,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-37.90751524725682,-5.415359321036688,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9702077154963655,-5.415359321036688,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-41.79145400847456,-5.9702077154963655,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (ADVP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.9702077154963655,-5.415359321036688,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-35.64521157595079,-5.092173082278684,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.683999758784704,-5.092173082278684,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-39.78799831149293,-5.683999758784704,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.683999758784704,-5.092173082278684,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.240603673345056,-5.177229096192151,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.694246935718796,-5.177229096192151,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-39.859728550031576,-5.694246935718796,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (RB _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.694246935718796,-5.177229096192151,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-37.425419058967485,-5.346488436995355,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.9480964917086965,-5.346488436995355,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-41.636675441960875,-5.9480964917086965,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.9480964917086965,-5.346488436995355,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.85062759023172,-5.264375370033102,(ROOT (WHNP _what) (VP (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.919372000271964,-5.264375370033102,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-41.43560400190375,-5.919372000271964,(ROOT (WHNP (WDT _what) (NNS _mountains)) (VP (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.919372000271964,-5.264375370033102,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.30166160698448,-5.18595165814064,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.851923059088409,-5.18595165814064,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-40.963461413618866,-5.851923059088409,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.851923059088409,-5.18595165814064,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.141428945759884,-5.1630612779656975,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.778768752949469,-5.1630612779656975,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-40.45138127064629,-5.778768752949469,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.778768752949469,-5.1630612779656975,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-36.2698954726562,-5.181413638950886,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.746871958896193,-5.181413638950886,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-40.22810371227335,-5.746871958896193,(ROOT (WHNP (WDT _what) (NNS _mountains)) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (RB _by))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.746871958896193,-5.181413638950886,FALSE
what does Name drop by mountains ?,what does Name drop by mountains ?,-38.427394998469204,-5.489627856924172,(ROOT (WHNP _what) (SQ (AUX _does) (NP _Name) (VP (VB _drop) (PP (IN _by) (NP _mountains)))) (. _?)),bad,left_branch_island_simple_question,906,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.000576950364058,-5.489627856924172,FALSE
what mountains does Name drop by ?,what mountains does Name drop by ?,-42.00403865254841,-6.000576950364058,(ROOT (WHNP _what) (SQ (NP _mountains) (VP (AUX _does) (NP _Name) (VP (VB _drop) (PP _by)))) (. _?)),good,left_branch_island_simple_question,906,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-6.000576950364058,-5.489627856924172,FALSE
what did Name forget plays ?,what did Name forget plays ?,-32.31941059468835,-5.386568432448058,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.899224366336273,-5.386568432448058,FALSE
what plays did Name forget ?,what plays did Name forget ?,-35.395346198017634,-5.899224366336273,(ROOT (WHNP _what) (SQ (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.899224366336273,-5.386568432448058,FALSE
what did Name forget plays ?,what did Name forget plays ?,-32.99854645265273,-5.499757742108788,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.130261796315655,-5.499757742108788,FALSE
what plays did Name forget ?,what plays did Name forget ?,-36.78157077789393,-6.130261796315655,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VP _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-6.130261796315655,-5.499757742108788,FALSE
what did Name forget plays ?,what did Name forget plays ?,-32.38248765098521,-5.397081275164202,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.8707584568516005,-5.397081275164202,FALSE
what plays did Name forget ?,what plays did Name forget ?,-35.2245507411096,-5.8707584568516005,(ROOT (WHNP _what) (SQ (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.8707584568516005,-5.397081275164202,FALSE
what did Name forget plays ?,what did Name forget plays ?,-33.1010182150459,-5.5168363691743165,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.818702100165523,-5.5168363691743165,FALSE
what plays did Name forget ?,what plays did Name forget ?,-34.912212600993136,-5.818702100165523,(ROOT (WHNP _what) (SQ (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.818702100165523,-5.5168363691743165,FALSE
what did Name forget plays ?,what did Name forget plays ?,-32.53770882415352,-5.4229514706922535,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.033386480573434,-5.4229514706922535,FALSE
what plays did Name forget ?,what plays did Name forget ?,-36.2003188834406,-6.033386480573434,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VP _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-6.033386480573434,-5.4229514706922535,FALSE
what did Name forget plays ?,what did Name forget plays ?,-33.6240675214738,-5.604011253578967,(ROOT (WHNP _what) (VP (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.601958443344529,-5.604011253578967,TRUE
what plays did Name forget ?,what plays did Name forget ?,-33.61175066006717,-5.601958443344529,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VP _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-5.601958443344529,-5.604011253578967,TRUE
what did Name forget plays ?,what did Name forget plays ?,-32.9776634481274,-5.496277241354567,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.696015019724733,-5.496277241354567,FALSE
what plays did Name forget ?,what plays did Name forget ?,-34.1760901183484,-5.696015019724733,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.696015019724733,-5.496277241354567,FALSE
what did Name forget plays ?,what did Name forget plays ?,-31.935154585304396,-5.322525764217399,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.567956151745768,-5.322525764217399,FALSE
what plays did Name forget ?,what plays did Name forget ?,-33.407736910474604,-5.567956151745768,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.567956151745768,-5.322525764217399,FALSE
what did Name forget plays ?,what did Name forget plays ?,-32.149882944538014,-5.358313824089669,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.615024513316533,-5.358313824089669,FALSE
what plays did Name forget ?,what plays did Name forget ?,-33.6901470798992,-5.615024513316533,(ROOT (WHNP _what) (VP (VBZ _plays) (VP (AUX _did) (NP _Name) (VP _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample8_PCFG.0.FG-output.rank-1,-5.615024513316533,-5.358313824089669,FALSE
what did Name forget plays ?,what did Name forget plays ?,-34.67493588505226,-5.7791559808420425,(ROOT (WHNP _what) (SQ (AUX _did) (NP _Name) (VP (VB _forget) (VP _plays))) (. _?)),bad,left_branch_island_simple_question,911,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.749014900018923,-5.7791559808420425,TRUE
what plays did Name forget ?,what plays did Name forget ?,-34.49408940011354,-5.749014900018923,(ROOT (WHNP _what) (SQ (VBZ _plays) (VP (AUX _did) (NP _Name) (VB _forget))) (. _?)),good,left_branch_island_simple_question,911,syntax,island_effects,sample9_PCFG.0.FG-output.rank-1,-5.749014900018923,-5.7791559808420425,TRUE
what birds has Name bought ?,what birds has Name bought ?,-34.89731804742458,-5.816219674570763,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.816219674570763,-5.34112667469453,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.04676004816718,-5.34112667469453,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample1_PCFG.0.FG-output.rank-1,-5.816219674570763,-5.34112667469453,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.80195010427963,-5.966991684046605,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.966991684046605,-5.584035321514478,FALSE
what has Name bought birds ?,what has Name bought birds ?,-33.50421192908687,-5.584035321514478,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample10_PCFG.0.FG-output.rank-1,-5.966991684046605,-5.584035321514478,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.22456522559711,-5.870760870932852,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.870760870932852,-5.482464610632935,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.89478766379761,-5.482464610632935,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample2_PCFG.0.FG-output.rank-1,-5.870760870932852,-5.482464610632935,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.13367866041769,-5.855613110069615,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.855613110069615,-5.429503284276131,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.57701970565679,-5.429503284276131,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample3_PCFG.0.FG-output.rank-1,-5.855613110069615,-5.429503284276131,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.229487468547276,-5.87158124475788,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.87158124475788,-5.440832217150557,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.644993302903345,-5.440832217150557,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample4_PCFG.0.FG-output.rank-1,-5.87158124475788,-5.440832217150557,FALSE
what birds has Name bought ?,what birds has Name bought ?,-36.7486608331183,-6.1247768055197165,(ROOT (WHNP (WDT _what) (NNS _birds)) (VP (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.1247768055197165,-5.5925544827163485,FALSE
what has Name bought birds ?,what has Name bought birds ?,-33.55532689629809,-5.5925544827163485,(ROOT (WHNP _what) (VP (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample5_PCFG.0.FG-output.rank-1,-6.1247768055197165,-5.5925544827163485,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.986787633144814,-5.997797938857469,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.997797938857469,-5.447790415073425,FALSE
what has Name bought birds ?,what has Name bought birds ?,-32.68674249044055,-5.447790415073425,(ROOT (WHNP _what) (SQ (AUX _has) (NP _Name) (VP (VBD _bought) (NP _birds))) (. _?)),bad,left_branch_island_simple_question,926,syntax,island_effects,sample6_PCFG.0.FG-output.rank-1,-5.997797938857469,-5.447790415073425,FALSE
what birds has Name bought ?,what birds has Name bought ?,-35.27897193483317,-5.879828655805529,(ROOT (WHNP (WDT _what) (NNS _birds)) (SQ (AUX _has) (NP _Name) (VP _bought)) (. _?)),good,left_branch_island_simple_question,926,syntax,island_effects,sample7_PCFG.0.FG-output.rank-1,-5.879828655805529,-5.472423944249944,FALSE
